Estado,Año,Codigo,Concepto,Aprobado,Devengado,Observaciones
Chiapas,2024,EAN2,Convenios de Descentralización,0,0,x
Chiapas,2024,EAN3,Convenios de Reasignación,9814358,101895858,x
Chiapas,2024,EAN4,Otros Convenios y Subsidios,7429755,187679004,x
Chiapas,2024,EAO,Fondos Distintos de Aportaciones ,156551220,155613614,x
Chiapas,2024,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,156551220,155613614,x
Chiapas,2024,EAO2,Fondo Minero,0,0,x
Chiapas,2024,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",9278941726,11137482590,x
Chiapas,2024,EAQ,Otras Transferencias Federales Etiquetadas,0,0,x
Chiapas,2024,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,72058263368,74277972228,x
Chiapas,2024,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0,0,x
Chiapas,2024,EAR1,Ingresos Derivados de Financiamientos,0,0,x
Chiapas,2024,EATOTAL,TOTAL DE LOS INGRESOS,1.23836E+11,1.33931E+11,x
Chihuahua,2024,EAA,Impuestos,10253749124,10261425938,x
Chihuahua,2024,EAB,Cuotas y Aportaciones de Seguridad Social,0,0,x
Chihuahua,2024,EAC,Contribuciones de Mejoras,0,0,x
Chihuahua,2024,EAD,Derechos,10079270644,11203877702,x
Chihuahua,2024,EAE,Productos,421261961,331128450,x
Chihuahua,2024,EAF,Aprovechamientos,5341919421,6313777943,x
Chihuahua,2024,EAG,Ingresos por Ventas de Bienes y Servicios,0,0,x
Chihuahua,2024,EAH,Participaciones,36136230868,37092685767,x
Chihuahua,2024,EAH1,Fondo General de Participaciones,27738896565,28350803073,x
Chihuahua,2024,EAH2,Fondo de Fomento Municipal,1356116293,1394960690,x
Chihuahua,2024,EAH3,Fondo de Fiscalización y Recaudación,1680199182,1733227528,x
Chihuahua,2024,EAH4,Fondo de Compensación,0,0,x
Chihuahua,2024,EAH5,Fondo de Extracción de hidrocarburos,0,0,x
Chihuahua,2024,EAH6,Impuesto Especial Sobre Producción y Servicios,861077668,698668467,x
Chihuahua,2024,EAH7,0.136% de la Recaudación Federal Participable,308091740,316841363,x
Chihuahua,2024,EAH8,3.17% Sobre Extracción de Petroleo,0,0,x
Chihuahua,2024,EAH9,Gasolinas y Diésel,855167033,943375156,x
Chihuahua,2024,EAH10,Fondo de Impuesto Sobre la Renta,3336682387,3596395915,x
Chihuahua,2024,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0,58413575,x
Chihuahua,2024,EAI,Incentivos Derivados de la Colaboración Fiscal,2374488195,2214673363,x
Chihuahua,2024,EAI1,Tenencia o Uso de Vehículos,640907,136514,x
Chihuahua,2024,EAI2,Fondo de Compensación ISAN,114168817,114168816,x
Chihuahua,2024,EAI3,Impuesto Sobre Automóviles Nuevos,0,520949298,x
Chihuahua,2024,EAI4,Fondo de Compensación de Repecos-Intermedios,44901722,44961338,x
Chihuahua,2024,EAI5,Otros Incentivos Económicos,2214776749,1534457397,x
Chihuahua,2024,EAJ,Transferencias,0,0,x
Chihuahua,2024,EAK,Convenios,0,0,x
Chihuahua,2024,EAK1,Otros Convenios y Subsidios,0,0,x
Chihuahua,2024,EAL,Otros Ingresos de Libre Disposición ,0,0,x
Chihuahua,2024,EAL1,Participaciones en Ingresos Locales,0,0,x
Chihuahua,2024,EAL2,Otros Ingresos en Libre Disposición,0,0,x
Chihuahua,2024,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,64606920213,67417569163,x
Chihuahua,2024,EAM,Aportaciones,28654725403,30003358876,x
Chihuahua,2024,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,16202273410,17748944935,x
Chihuahua,2024,EAM2,Fondo de Aportaciones para los servicios de Salud,3772306566,3795464755,x
Chihuahua,2024,EAM3,Fondo de Aportaciones para la infraestructura Social,1988382870,1834389720,x
Chihuahua,2024,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,3441592807,3436794293,x
Chihuahua,2024,EAM5,Fondo de Aportaciones Múltiples,936198215,865956557,x
Chihuahua,2024,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,318202050,343908368,x
Chihuahua,2024,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,337086653,343061562,x
Chihuahua,2024,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,1658682832,1634838686,x
Chihuahua,2024,EAN,Convenios,5184917237,6800245004,x
Chihuahua,2024,EAN1,Convenios de Protección Social en Salud,0,0,x
Chihuahua,2024,EAN2,Convenios de Descentralización,0,0,x
Chihuahua,2024,EAN3,Convenios de Reasignación,0,0,x
Chihuahua,2024,EAN4,Otros Convenios y Subsidios,5184917237,6800245004,x
Chihuahua,2024,EAO,Fondos Distintos de Aportaciones ,0,0,x
Chihuahua,2024,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0,0,x
Chihuahua,2024,EAO2,Fondo Minero,0,0,x
Chihuahua,2024,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0,0,x
Chihuahua,2024,EAQ,Otras Transferencias Federales Etiquetadas,0,0,x
Chihuahua,2024,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,33839642640,36803603880,x
Chihuahua,2024,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,2100000000,3853910610,x
Chihuahua,2024,EAR1,Ingresos Derivados de Financiamientos,2100000000,3853910610,x
Chihuahua,2024,EATOTAL,TOTAL DE LOS INGRESOS,1.00547E+11,1.08075E+11,x
Ciudad de Mexico,2024,EAA,Impuestos,75534018948,81749184825,x
Ciudad de Mexico,2024,EAB,Cuotas y Aportaciones de Seguridad Social,0,0,x
Ciudad de Mexico,2024,EAC,Contribuciones de Mejoras,0,0,x
Ciudad de Mexico,2024,EAD,Derechos,15525129851,15768557075,x
Ciudad de Mexico,2024,EAE,Productos,14454188663,17807181694,x
Ciudad de Mexico,2024,EAF,Aprovechamientos,6075731046,9479008146,x
Ciudad de Mexico,2024,EAG,Ingresos por Ventas de Bienes y Servicios,0,0,x
Ciudad de Mexico,2024,EAH,Participaciones,1.08355E+11,1.58277E+11,x
Ciudad de Mexico,2024,EAH1,Fondo General de Participaciones,86218807208,0,x
Ciudad de Mexico,2024,EAH2,Fondo de Fomento Municipal,4573441689,0,x
Ciudad de Mexico,2024,EAH3,Fondo de Fiscalización y Recaudación,4122546779,0,x
Ciudad de Mexico,2024,EAH4,Fondo de Compensación,0,0,x
Ciudad de Mexico,2024,EAH5,Fondo de Extracción de hidrocarburos,0,0,x
Ciudad de Mexico,2024,EAH6,Impuesto Especial Sobre Producción y Servicios,1707232901,0,x
Ciudad de Mexico,2024,EAH7,0.136% de la Recaudación Federal Participable,0,0,x
Ciudad de Mexico,2024,EAH8,3.17% Sobre Extracción de Petroleo,0,0,x
Ciudad de Mexico,2024,EAH9,Gasolinas y Diésel,1079854968,0,x
Ciudad de Mexico,2024,EAH10,Fondo de Impuesto Sobre la Renta,10653368519,0,x
Ciudad de Mexico,2024,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0,0,x
Ciudad de Mexico,2024,EAI,Incentivos Derivados de la Colaboración Fiscal,6772251769,0,x
Ciudad de Mexico,2024,EAI1,Tenencia o Uso de Vehículos,0,0,x
Ciudad de Mexico,2024,EAI2,Fondo de Compensación ISAN,770464777,0,x
Ciudad de Mexico,2024,EAI3,Impuesto Sobre Automóviles Nuevos,3187797543,0,x
Ciudad de Mexico,2024,EAI4,Fondo de Compensación de Repecos-Intermedios,62369794,0,x
Ciudad de Mexico,2024,EAI5,Otros Incentivos Económicos,2751619655,0,x
Ciudad de Mexico,2024,EAJ,Transferencias,0,0,x
Ciudad de Mexico,2024,EAK,Convenios,0,0,x
Ciudad de Mexico,2024,EAK1,Otros Convenios y Subsidios,0,0,x
Ciudad de Mexico,2024,EAL,Otros Ingresos de Libre Disposición ,0,372037764,x
Ciudad de Mexico,2024,EAL1,Participaciones en Ingresos Locales,0,0,x
Ciudad de Mexico,2024,EAL2,Otros Ingresos en Libre Disposición,0,372037764,x
Ciudad de Mexico,2024,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,2.26717E+11,2.83453E+11,x
Ciudad de Mexico,2024,EAM,Aportaciones,22542598345,0,x
Ciudad de Mexico,2024,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,0,0,x
Ciudad de Mexico,2024,EAM2,Fondo de Aportaciones para los servicios de Salud,6112585901,0,x
Ciudad de Mexico,2024,EAM3,Fondo de Aportaciones para la infraestructura Social,2572124842,0,x
Ciudad de Mexico,2024,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,9724967806,0,x
Ciudad de Mexico,2024,EAM5,Fondo de Aportaciones Múltiples,730661645,0,x
Ciudad de Mexico,2024,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,0,0,x
Ciudad de Mexico,2024,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,568900266,0,x
Ciudad de Mexico,2024,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,2833357885,0,x
Ciudad de Mexico,2024,EAN,Convenios,492343612,0,x
Ciudad de Mexico,2024,EAN1,Convenios de Protección Social en Salud,0,0,x
Ciudad de Mexico,2024,EAN2,Convenios de Descentralización,0,0,x
Ciudad de Mexico,2024,EAN3,Convenios de Reasignación,0,0,x
Ciudad de Mexico,2024,EAN4,Otros Convenios y Subsidios,492343612,0,x
Ciudad de Mexico,2024,EAO,Fondos Distintos de Aportaciones ,0,0,x
Ciudad de Mexico,2024,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0,0,x
Ciudad de Mexico,2024,EAO2,Fondo Minero,0,0,x
Ciudad de Mexico,2024,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0,0,x
Ciudad de Mexico,2024,EAQ,Otras Transferencias Federales Etiquetadas,0,-173832256,x
Ciudad de Mexico,2024,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,23034941957,-173832256,x
Ciudad de Mexico,2024,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,2500000000,11428012557,x
Ciudad de Mexico,2024,EAR1,Ingresos Derivados de Financiamientos,2500000000,11428012557,x
Ciudad de Mexico,2024,EATOTAL,TOTAL DE LOS INGRESOS,2.52252E+11,2.94707E+11,x
Coahuila,2024,EAA,Impuestos,7302380338,6916823688,x
Coahuila,2024,EAB,Cuotas y Aportaciones de Seguridad Social,0,0,x
Coahuila,2024,EAC,Contribuciones de Mejoras,85687676.9,17058859.48,x
Coahuila,2024,EAD,Derechos,4733285557,5340846947,x
Coahuila,2024,EAE,Productos,131746191.6,321177771.2,x
Coahuila,2024,EAF,Aprovechamientos,75714819.03,78445657.43,x
Coahuila,2024,EAG,Ingresos por Ventas de Bienes y Servicios,0,0,x
Coahuila,2024,EAH,Participaciones,28191414264,26113654724,x
Coahuila,2024,EAH1,Fondo General de Participaciones,22336921791,21332408521,x
Coahuila,2024,EAH2,Fondo de Fomento Municipal,899679990,919617214,x
Coahuila,2024,EAH3,Fondo de Fiscalización y Recaudación,1119160750,1006222111,x
Coahuila,2024,EAH4,Fondo de Compensación,0,0,x
Coahuila,2024,EAH5,Fondo de Extracción de hidrocarburos,4129,0,x
Coahuila,2024,EAH6,Impuesto Especial Sobre Producción y Servicios,537148584,493352841,x
Coahuila,2024,EAH7,0.136% de la Recaudación Federal Participable,178512918,0,x
Coahuila,2024,EAH8,3.17% Sobre Extracción de Petroleo,0,0,x
Coahuila,2024,EAH9,Gasolinas y Diésel,0,572690883,x
Coahuila,2024,EAH10,Fondo de Impuesto Sobre la Renta,3119986102,2013464805,x
Coahuila,2024,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0,-224101650.1,x
Coahuila,2024,EAI,Incentivos Derivados de la Colaboración Fiscal,1625683917,1880852358,x
Coahuila,2024,EAI1,Tenencia o Uso de Vehículos,0,0,x
Coahuila,2024,EAI2,Fondo de Compensación ISAN,109887822,109887828,x
Coahuila,2024,EAI3,Impuesto Sobre Automóviles Nuevos,0,746154798,x
Coahuila,2024,EAI4,Fondo de Compensación de Repecos-Intermedios,0,25858434,x
Coahuila,2024,EAI5,Otros Incentivos Económicos,1515796095,998951298,x
Coahuila,2024,EAJ,Transferencias,0,0,x
Coahuila,2024,EAK,Convenios,0,68175483.4,x
Coahuila,2024,EAK1,Otros Convenios y Subsidios,0,68175483.4,x
Coahuila,2024,EAL,Otros Ingresos de Libre Disposición ,0,0,x
Coahuila,2024,EAL1,Participaciones en Ingresos Locales,0,0,x
Coahuila,2024,EAL2,Otros Ingresos en Libre Disposición,0,0,x
Coahuila,2024,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,42145912764,40737035490,x
Coahuila,2024,EAM,Aportaciones,22896852846,24119233725,x
Coahuila,2024,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,14193727818,14936886701,x
Coahuila,2024,EAM2,Fondo de Aportaciones para los servicios de Salud,2744400293,2762469643,x
Coahuila,2024,EAM3,Fondo de Aportaciones para la infraestructura Social,1059650760,1068908335,x
Coahuila,2024,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,2976629429,2942586320,x
Coahuila,2024,EAM5,Fondo de Aportaciones Múltiples,297766824,717014441,x
Coahuila,2024,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,362619193,386222130.1,x
Coahuila,2024,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,236174880,259208723,x
Coahuila,2024,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,1025883649,1045937432,x
Coahuila,2024,EAN,Convenios,3307520785,5984823786,x
Coahuila,2024,EAN1,Convenios de Protección Social en Salud,660000000,484487058.6,x
Coahuila,2024,EAN2,Convenios de Descentralización,2647520785,5240010715,x
Coahuila,2024,EAN3,Convenios de Reasignación,0,29107908,x
Coahuila,2024,EAN4,Otros Convenios y Subsidios,0,231218104.5,x
Coahuila,2024,EAO,Fondos Distintos de Aportaciones ,79042146,79441372.39,x
Coahuila,2024,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,79042146,79441372.39,x
Coahuila,2024,EAO2,Fondo Minero,0,0,x
Coahuila,2024,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0,0,x
Coahuila,2024,EAQ,Otras Transferencias Federales Etiquetadas,0,16786124.93,x
Coahuila,2024,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,26283415777,30200285008,x
Coahuila,2024,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0,2000000000,x
Coahuila,2024,EAR1,Ingresos Derivados de Financiamientos,0,2000000000,x
Coahuila,2024,EATOTAL,TOTAL DE LOS INGRESOS,68429328540,72937320498,x
Colima,2024,EAA,Impuestos,1214400209,1301575109,x
Colima,2024,EAB,Cuotas y Aportaciones de Seguridad Social,0,0,x
Colima,2024,EAC,Contribuciones de Mejoras,0,0,x
Colima,2024,EAD,Derechos,559496822,574978908.9,x
Colima,2024,EAE,Productos,44530149,77553235.31,x
Colima,2024,EAF,Aprovechamientos,62228406,60569674.92,x
Colima,2024,EAG,Ingresos por Ventas de Bienes y Servicios,0,0,x
Colima,2024,EAH,Participaciones,7243526453,6918286963,x
Colima,2024,EAH1,Fondo General de Participaciones,5305292133,5267055248,x
Colima,2024,EAH2,Fondo de Fomento Municipal,375514746,372386607,x
Colima,2024,EAH3,Fondo de Fiscalización y Recaudación,268555254,259604915,x
Colima,2024,EAH4,Fondo de Compensación,0,0,x
Colima,2024,EAH5,Fondo de Extracción de hidrocarburos,0,0,x
Colima,2024,EAH6,Impuesto Especial Sobre Producción y Servicios,154194768,131275399,x
Colima,2024,EAH7,0.136% de la Recaudación Federal Participable,207119477,0,x
Colima,2024,EAH8,3.17% Sobre Extracción de Petroleo,0,0,x
Colima,2024,EAH9,Gasolinas y Diésel,322639754,298193483,x
Colima,2024,EAH10,Fondo de Impuesto Sobre la Renta,610210321,583173605,x
Colima,2024,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0,6597706,x
Colima,2024,EAI,Incentivos Derivados de la Colaboración Fiscal,662546687,628595337.4,x
Colima,2024,EAI1,Tenencia o Uso de Vehículos,0,0,x
Colima,2024,EAI2,Fondo de Compensación ISAN,20074303,20074308,x
Colima,2024,EAI3,Impuesto Sobre Automóviles Nuevos,115463524,130749720,x
Colima,2024,EAI4,Fondo de Compensación de Repecos-Intermedios,12426679,9643485,x
Colima,2024,EAI5,Otros Incentivos Económicos,514582181,468127824.4,x
Colima,2024,EAJ,Transferencias,0,0,x
Colima,2024,EAK,Convenios,0,0,x
Colima,2024,EAK1,Otros Convenios y Subsidios,0,0,x
Colima,2024,EAL,Otros Ingresos de Libre Disposición ,0,438611250.3,x
Colima,2024,EAL1,Participaciones en Ingresos Locales,0,0,x
Colima,2024,EAL2,Otros Ingresos en Libre Disposición,0,438611250.3,x
Colima,2024,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,9786728726,10000170479,x
Colima,2024,EAM,Aportaciones,8885100716,8124905010,x
Colima,2024,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,4413179745,4579012344,x
Colima,2024,EAM2,Fondo de Aportaciones para los servicios de Salud,1942627859,1261993492,x
Colima,2024,EAM3,Fondo de Aportaciones para la infraestructura Social,691258050,526796797.6,x
Colima,2024,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,675076019,665082713.8,x
Colima,2024,EAM5,Fondo de Aportaciones Múltiples,475594144,389969199.4,x
Colima,2024,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,104843350,112696378.9,x
Colima,2024,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,244536935,245949982.6,x
Colima,2024,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,337984614,343404101,x
Colima,2024,EAN,Convenios,951985548,1227781478,x
Colima,2024,EAN1,Convenios de Protección Social en Salud,181984859,222909613.1,x
Colima,2024,EAN2,Convenios de Descentralización,0,0,x
Colima,2024,EAN3,Convenios de Reasignación,175540696,91869463.92,x
Colima,2024,EAN4,Otros Convenios y Subsidios,594459993,913002400.6,x
Colima,2024,EAO,Fondos Distintos de Aportaciones ,0,0,x
Colima,2024,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0,0,x
Colima,2024,EAO2,Fondo Minero,0,0,x
Colima,2024,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",2021501228,1959742636,x
Colima,2024,EAQ,Otras Transferencias Federales Etiquetadas,0,0,x
Colima,2024,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,11858587492,11312429123,x
Colima,2024,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,350000000,3300220489,x
Colima,2024,EAR1,Ingresos Derivados de Financiamientos,350000000,3300220489,x
Colima,2024,EATOTAL,TOTAL DE LOS INGRESOS,21995316218,24612820090,x
Durango,2024,EAA,Impuestos,3325981622,4103336240,x
Durango,2024,EAB,Cuotas y Aportaciones de Seguridad Social,0,0,x
Durango,2024,EAC,Contribuciones de Mejoras,0,0,x
Durango,2024,EAD,Derechos,1380920564,1613536827,x
Durango,2024,EAE,Productos,89201489,187701125,x
Durango,2024,EAF,Aprovechamientos,126515899,464400612,x
Durango,2024,EAG,Ingresos por Ventas de Bienes y Servicios,0,0,x
Durango,2024,EAH,Participaciones,15442644658,15360142345,x
Durango,2024,EAH1,Fondo General de Participaciones,11894784343,11741376028,x
Durango,2024,EAH2,Fondo de Fomento Municipal,919869546,870175610,x
Durango,2024,EAH3,Fondo de Fiscalización y Recaudación,609540002,664798721,x
Durango,2024,EAH4,Fondo de Compensación,0,0,x
Durango,2024,EAH5,Fondo de Extracción de hidrocarburos,0,0,x
Durango,2024,EAH6,Impuesto Especial Sobre Producción y Servicios,295939190,278715015,x
Durango,2024,EAH7,0.136% de la Recaudación Federal Participable,0,0,x
