Estado,Año,Código,Dependencia,Aprobado,Devengado,Observaciones
Nuevo Leon ,2022,CA30,PODER JUDICIAL,2549456400.00,2652038000.00,x
Nuevo Leon ,2022,CA31,ORGANOS AUTONOMOS,4480033415.39,4838897000.00,x
Nuevo Leon ,2022,CA32,ENTIDADES PARAESTATALES Y FIDEICOMISOS NO EMPRESARIALES Y NO FINANCIEROS,38558806705.58,48363677000.00,x
Nuevo Leon ,2022,CA33,INSTITUCIONES PUBLICAS DE SEGURIDAD SOCIAL,4528719711.36,4439884000.00,x
Nuevo Leon ,2022,CA34,ENTIDADES PARAESTATALES EMPRESARIALES NO FINANCIERAS CON PARTICIPACION ESTATAL MAYORITARIA,1155943642.79,3743823000.00,x
Nuevo Leon ,2022,CA35,TRANSFERENCIAS A MUNICIPIOS DEL ESTADO,20153335727.97,24036241000.00,x
Nuevo Leon ,2022,CATOT,TOTAL DEL GASTO,118194252958.78,153882326000.00,x
Oaxaca,2022,CA1,GUBERNATURA,177891367.54,261314781.90,x
Oaxaca,2022,CA2,SECRETARÍA GENERAL DE GOBIERNO,353374758.93,473970445.73,x
Oaxaca,2022,CA3,SECRETARÍA DE SEGURIDAD PÚBLICA,1511878705.54,1935102576.14,x
Oaxaca,2022,CA4,SECRETARÍA DE LAS INFRAESTRUCTURAS Y EL ORDENAMIENTO TERRITORIAL SUSTENTABLE,264947795.32,2512552410.48,x
Oaxaca,2022,CA5,SECRETARÍA DE MOVILIDAD,151987749.86,279812828.23,x
Oaxaca,2022,CA6,SECRETARÍA DE LAS CULTURAS Y ARTES DE OAXACA,186247537.73,294536609.96,x
Oaxaca,2022,CA7,SECRETARÍA DE DESARROLLO SOCIAL Y HUMANO,82284335.39,383504846.94,x
Oaxaca,2022,CA8,SECRETARÍA DE PUEBLOS INDÍGENAS Y AFROMEXICANO,27336014.00,73258744.84,x
Oaxaca,2022,CA9,"SECRETARÍA DE DESARROLLO AGROPECUARIO, PESCA Y ACUACULTURA",280586434.14,580148297.19,x
Oaxaca,2022,CA10,SECRETARÍA DE FINANZAS,602031950.00,939292157.06,x
Oaxaca,2022,CA11,"INVERSIÓN, PREVISIÓN Y PARIPASSU",8102114789.95,0.00,x
Oaxaca,2022,CA12,SECRETARÍA DE FINANZAS-NORMATIVA,1747924082.98,2256283396.72,x
Oaxaca,2022,CA13,SECRETARÍA DE ADMINISTRACIÓN,1098884479.01,1814220301.63,x
Oaxaca,2022,CA14,SECRETARÍA DE ADMINISTRACIÓN-RECURSOS HUMANOS,650782244.69,821810623.15,x
Oaxaca,2022,CA15,SECRETARÍA DE LA CONTRALORÍA Y TRANSPARENCIA GUBERNAMENTAL,119742003.97,221156867.75,x
Oaxaca,2022,CA16,JEFATURA DE LA GUBERNATURA,0.00,0.00,x
Oaxaca,2022,CA17,CONSEJERÍA JURÍDICA DEL GOBIERNO DEL ESTADO,351447480.56,536173138.39,x
Oaxaca,2022,CA18,"COORDINACIÓN GENERAL DE EDUCACIÓN MEDIA SUPERIOR Y SUPERIOR, CIENCIA Y TECNOLOGÍA",32938701.96,104241799.48,x
Oaxaca,2022,CA19,COORDINACIÓN GENERAL DE ENLACE FEDERAL Y RELACIONES INTERNACIONALES,0.00,0.00,x
Oaxaca,2022,CA20,COORDINACIÓN GENERAL DE COMUNICACIÓN SOCIAL Y VOCERÍA DEL GOBIERNO DEL ESTADO,262721257.47,293277348.76,x
Oaxaca,2022,CA21,COORDINACIÓN PARA LA ATENCIÓN DE LOS DERECHOS HUMANOS,8469422.29,9920831.29,x
Oaxaca,2022,CA22,COORDINACIÓN GENERAL DEL COMITÉ ESTATAL DE PLANEACIÓN PARA EL DESARROLLO DE OAXACA,132887138.17,177669036.88,x
Oaxaca,2022,CA23,SECRETARIADO EJECUTIVO DEL SISTEMA ESTATAL DE SEGURIDAD PÚBLICA,32050145.18,378755772.37,x
Oaxaca,2022,CA24,SECRETARÍA DE ECONOMÍA,180594063.54,261896462.40,x
Oaxaca,2022,CA25,SECRETARÍA DE TURISMO,97175668.18,216563742.34,x
Oaxaca,2022,CA26,SECRETARÍA DE LAS MUJERES DE OAXACA,18745909.95,88070102.65,x
Oaxaca,2022,CA27,"SECRETARÍA DEL MEDIO AMBIENTE, ENERGÍAS Y DESARROLLO SUSTENTABLE",36214204.38,74252258.83,x
Oaxaca,2022,CA28,CONGRESO DEL ESTADO,430468392.59,784698367.66,x
Oaxaca,2022,CA29,óRGANO SUPERIOR DE FISCALIZACIóN DEL ESTADO DE OAXACA,111684873.97,114998086.32,x
Oaxaca,2022,CA30,INSTITUTO ESTATAL ELECTORAL Y DE PARTICIPACIÓN CIUDADANA DE OAXACA,640009266.79,655197352.19,x
Oaxaca,2022,CA31,TRIBUNAL SUPERIOR DE JUSTICIA,237730712.53,237729419.75,x
Oaxaca,2022,CA32,CONSEJO DE LA JUDICATURA,869321393.01,870321363.45,x
Oaxaca,2022,CA33,DEFENSORÍA DE LOS DERECHOS HUMANOS DEL PUEBLO DE OAXACA,40604284.00,53033746.10,x
Oaxaca,2022,CA34,"UNIVERSIDAD AUTÓNOMA ""BENITO JUÁREZ"" DE OAXACA",1198205219.60,1451772436.01,x
Oaxaca,2022,CA35,COMISIÓN ESTATAL DE ARBITRAJE MÉDICO DE OAXACA,12073176.00,12005347.16,x
Oaxaca,2022,CA36,INSTITUTO DE ACCESO A LA INFORMACIÓN PÚBLICA Y PROTECCIÓN DE DATOS PERSONALES,30153955.83,38068136.92,x
Oaxaca,2022,CA37,FISCALÍA GENERAL DEL ESTADO DE OAXACA,826179286.70,830702746.38,x
Oaxaca,2022,CA38,TRIBUNAL ELECTORAL DEL ESTADO DE OAXACA,58116166.12,60257363.12,x
Oaxaca,2022,CA39,TRIBUNAL DE JUSTICIA ADMINISTRATIVA DEL ESTADO DE OAXACA,54165536.00,60827412.98,x
Oaxaca,2022,CA40,UNIVERSIDAD AUTÓNOMA COMUNAL DE OAXACA,14688813.83,23188813.76,x
Oaxaca,2022,CA41,CAMINOS Y AEROPISTAS DE OAXACA,276966381.49,903940897.17,x
Oaxaca,2022,CA42,CASA DE LA CULTURA OAXAQUEÑA,31649699.09,38915252.43,x
Oaxaca,2022,CA43,CENTRO DE LAS ARTES DE SAN AGUSTÍN,5599291.72,9314347.39,x
Oaxaca,2022,CA44,COLEGIO DE BACHILLERES DEL ESTADO DE OAXACA,1163175048.00,1743437001.10,x
Oaxaca,2022,CA45,COLEGIO DE ESTUDIOS CIENTÍFICOS Y TECNOLÓGICOS DEL ESTADO DE OAXACA,809638135.21,947512305.01,x
Oaxaca,2022,CA46,COLEGIO SUPERIOR PARA LA EDUCACIÓN INTEGRAL INTERCULTURAL DE OAXACA,234989722.72,239510987.80,x
Oaxaca,2022,CA47,COMISIÓN ESTATAL DE CULTURA FÍSICA Y DEPORTE,0.00,0.00,x
Oaxaca,2022,CA48,COMISIÓN ESTATAL DE VIVIENDA,109514630.70,518348471.71,x
Oaxaca,2022,CA49,COMISIÓN ESTATAL DEL AGUA,310540554.36,558695919.35,x
Oaxaca,2022,CA50,COMISIÓN ESTATAL FORESTAL,9263120.14,35181284.20,x
Oaxaca,2022,CA51,COMISIÓN ESTATAL PARA LA PLANEACIÓN DE LA EDUCACIÓN SUPERIOR,1807763.90,1762305.86,x
Oaxaca,2022,CA52,COMISIÓN ESTATAL PARA LA PLANEACIÓN Y LA PROGRAMACIÓN DE LA EDUCACIÓN MEDIA SUPERIOR,1143582.44,1196333.62,x
Oaxaca,2022,CA53,COMISIÓN PARA LA REGULARIZACIÓN DE LA TENENCIA DE LA TIERRA URBANA DEL ESTADO DE OAXACA,4850493.97,5106129.16,x
Oaxaca,2022,CA54,CONSEJO ESTATAL DE PREVENCIÓN Y CONTROL DEL SIDA,10152903.81,10395003.09,x
Oaxaca,2022,CA55,"CONSEJO OAXAQUEÑO DE CIENCIA, TECNOLOGÍA E INNOVACIóN.",4005572.37,8972860.26,x
Oaxaca,2022,CA56,COORDINACIÓN ESTATAL DE PROTECCIÓN CIVIL DE OAXACA,14412178.90,21335973.62,x
Oaxaca,2022,CA57,CORPORACIÓN OAXAQUEÑA DE RADIO Y TELEVISIÓN,58636872.11,72950788.73,x
Oaxaca,2022,CA58,DIRECCIÓN GENERAL DE POBLACIÓN DE OAXACA,4623206.87,4545305.99,x
Oaxaca,2022,CA59,HOSPITAL DE LA NIÑEZ OAXAQUEÑA,47999856.33,90337343.21,x
Oaxaca,2022,CA60,INSTITUTO DE CAPACITACIÓN Y PRODUCTIVIDAD PARA EL TRABAJO DEL ESTADO DE OAXACA,89119910.14,96776576.59,x
Oaxaca,2022,CA61,INSTITUTO DE ESTUDIOS DE BACHILLERATO DEL ESTADO DE OAXACA,516771904.13,542847359.49,x
Oaxaca,2022,CA62,INSTITUTO DE LA JUVENTUD DEL ESTADO DE OAXACA,23632745.73,36439978.40,x
Oaxaca,2022,CA63,INSTITUTO DEL PATRIMONIO CULTURAL DEL ESTADO DE OAXACA,7243466.61,143554163.57,x
Oaxaca,2022,CA64,INSTITUTO ESTATAL DE EDUCACIÓN PARA ADULTOS,174099342.00,247332910.76,x
Oaxaca,2022,CA65,INSTITUTO ESTATAL DE EDUCACIÓN PÚBLICA DE OAXACA,26179105757.00,28268861506.73,x
Oaxaca,2022,CA66,INSTITUTO OAXAQUEÑO CONSTRUCTOR DE INFRAESTRUCTURA FÍSICA EDUCATIVA,31832064.33,484079847.72,x
Oaxaca,2022,CA67,INSTITUTO OAXAQUEÑO DE ATENCIÓN AL MIGRANTE,25285086.84,27708072.47,x
Oaxaca,2022,CA68,INSTITUTO OAXAQUEÑO DE LAS ARTESANÍAS,11857589.95,16483987.67,x
Oaxaca,2022,CA69,INSTITUTO TECNOLÓGICO SUPERIOR DE SAN MIGUEL EL GRANDE,31449894.31,27244122.70,x
Oaxaca,2022,CA70,INSTITUTO TECNOLÓGICO SUPERIOR DE TEPOSCOLULA,31822091.89,41970371.40,x
Oaxaca,2022,CA71,NOVAUNIVERSITAS,30042001.73,44086005.17,x
Oaxaca,2022,CA72,SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO DE OAXACA,310985801.14,414714088.94,x
Oaxaca,2022,CA73,SERVICIOS DE SALUD DEL ESTADO DE OAXACA,12027018561.16,14116684654.32,x
Oaxaca,2022,CA74,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE OAXACA,374133890.99,1291107938.67,x
Oaxaca,2022,CA75,UNIVERSIDAD DE CHALCATONGO,16286730.27,21670660.39,x
Oaxaca,2022,CA76,UNIVERSIDAD DE LA CAÑADA,26904644.57,51324367.82,x
Oaxaca,2022,CA77,UNIVERSIDAD DE LA COSTA,14721381.86,21419329.30,x
Oaxaca,2022,CA78,UNIVERSIDAD DE LA SIERRA JUÁREZ,31537063.39,55389660.61,x
Oaxaca,2022,CA79,UNIVERSIDAD DE LA SIERRA SUR,74924148.50,148203941.70,x
Oaxaca,2022,CA80,UNIVERSIDAD DEL ISTMO,84611273.94,124583376.84,x
Oaxaca,2022,CA81,UNIVERSIDAD DEL MAR,192273783.38,242457684.82,x
Oaxaca,2022,CA82,UNIVERSIDAD DEL PAPALOAPAN,89510271.95,191945973.95,x
Oaxaca,2022,CA83,UNIVERSIDAD TECNOLÓGICA DE LA MIXTECA,169779118.44,218645232.70,x
Oaxaca,2022,CA84,UNIVERSIDAD TECNOLÓGICA DE LA SIERRA SUR DE OAXACA,14625843.16,15129481.00,x
Oaxaca,2022,CA85,UNIVERSIDAD TECNOLÓGICA DE LOS VALLES CENTRALES,42241758.00,45897141.49,x
Oaxaca,2022,CA86,RÉGIMEN ESTATAL DE PROTECCIÓN SOCIAL EN SALUD DEL ESTADO DE OAXACA,0.00,0.00,x
Oaxaca,2022,CA87,DEFENSORÍA PÚBLICA DEL ESTADO DE OAXACA,66325080.26,98271574.34,x
Oaxaca,2022,CA88,INSTITUTO OAXAQUEÑO DEL EMPRENDEDOR Y DE LA COMPETITIVIDAD,12717230.74,13658491.20,x
Oaxaca,2022,CA89,INSTITUTO DE LA FUNCIÓN REGISTRAL DEL ESTADO DE OAXACA,16701195.75,19592343.68,x
Oaxaca,2022,CA90,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL DE COMBATE A LA CORRUPCION,17323113.15,16435221.31,x
Oaxaca,2022,CA91,ORGANISMO OPERADOR ENCARGADO DE LA GESTIÓN Y MANEJO INTEGRAL DE LOS RESIDUOS SÓLIDOS URBANOS Y MANEJO ESPECIAL DEL ESTADO DE OAXACA,1789063.98,25339196.89,x
Oaxaca,2022,CA92,FIDEICOMISO PARA EL DESARROLLO LOGÍSTICO DEL ESTADO DE OAXACA,7416026.11,11829021.86,x
Oaxaca,2022,CA93,OFICINA DE PENSIONES DEL ESTADO DE OAXACA,590412212.43,653643097.14,x
Oaxaca,2022,CA94,OFICINA DE CONVENCIONES Y VISITANTES DE OAXACA,4198062.27,9101088.88,x
Oaxaca,2022,CA95,COORDINACIÓN GENERAL DE ATENCIÓN REGIONAL,24795334.07,24714315.71,x
Oaxaca,2022,CA96,TELEBACHILLERATO COMUNITARIO DEL ESTADO DE OAXACA,64632918.69,69447229.94,x
Oaxaca,2022,CA97,COORDINACIÓN GENERAL DE UNIDADES Y CARAVANAS MÓVILES DE SERVICIOS GRATUITOS,9443430.96,9908483.33,x
Oaxaca,2022,CA98,INSTITUTO DE CULTURA FÍSICA Y DEPORTE DE OAXACA,61075383.68,85622849.26,x
Oaxaca,2022,CA99,COORDINACION GENERAL DE ENLACE FEDERAL,4576885.60,4872463.43,x
Oaxaca,2022,CA100,COORDINACION GENERAL DE RELACIONES INTERNACIONALES,4708798.76,6257400.94,x
Oaxaca,2022,CA101,SISTEMA DE TRANSPORTE COLECTIVO METROPOLITANO CITYBUS OAXACA,6089247.33,5489151.77,x
Oaxaca,2022,CA102,COMISIÓN ESTATAL DE BÚSQUEDA DE PERSONAS DESAPARECIDAS PARA EL ESTADO DE OAXACA,22687500.00,23358702.96,x
Oaxaca,2022,CA103,DIRECCIÓN GENERAL DEL HANGAR OFICIAL DEL GOBIERNO DEL ESTADO,70580233.38,66558428.54,x
Oaxaca,2022,CA104,CENTRO DE CONCILIACIÓN LABORAL DEL ESTADO DE OAXACA,14648975.98,13043661.95,x
Oaxaca,2022,CA105,UNIVERSIDAD POLITÉCNICA DE NOCHIXTLÁN ABRAHAM CASTELLANOS,5408000.00,13141339.94,x
Oaxaca,2022,CA106,FIDEICOMISO DE FOMENTO PARA EL ESTADO DE OAXACA,5530680.37,5234499.17,x
Oaxaca,2022,CA107,MUNICIPIOS - PARTICIPACIONES Y APORTACIONES,17041695226.25,18200556145.50,x
Oaxaca,2022,CA108,INVERSIÓN CONCERTADA,0.00,144762873.09,x
Oaxaca,2022,CA109,PROCURADURÍA DE PROTECCIÓN AL AMBIENTE DEL ESTADO DE OAXACA,0.00,2288188.04,x
Oaxaca,2022,CATOT,TOTAL DEL GASTO,82808199057.00,91851728686.70,x
Puebla,2022,CA1,EJECUTIVO DEL ESTADO,44258813.00,31696432.85,x
Puebla,2022,CA2,SECRETARÍA GENERAL DE GOBIERNO,483468695.00,506065507.06,x
Puebla,2022,CA3,SECRETARÍA DE LA CONTRALORÍA,160808955.00,157247841.23,x
Puebla,2022,CA4,SECRETARÍA DE EDUCACIÓN PÚBLICA,32946130076.00,36486284405.72,x
Puebla,2022,CA5,SECRETARÍA DE BIENESTAR,11631842987.00,12116654139.85,x
Puebla,2022,CA6,SECRETARÍA DE SEGURIDAD PÚBLICA,3661464494.00,3580760544.04,x
Puebla,2022,CA7,"SECRETARÍA DE COMPETITIVIDAD, TRABAJO Y DESARROLLO ECONÓMICO",0.00,0.00,x
Puebla,2022,CA8,"SECRETARÍA DE DESARROLLO RURAL, SUSTENTABILIDAD Y ORDENAMIENTO TERRITORIAL",0.00,0.00,x
Puebla,2022,CA9,SECRETARÍA DE FINANZAS Y ADMINISTRACIÓN,0.00,0.00,x
Puebla,2022,CA10,"SECRETARÍA DE INFRAESTRUCTURA, MOVILIDAD Y TRANSPORTES",0.00,0.00,x
Puebla,2022,CA11,SECRETARÍA DE CULTURA Y TURISMO,0.00,0.00,x
Puebla,2022,CA12,SECRETARÍA DE MEDIO AMBIENTE Y ORDENAMIENTO TERRITORIAL,140303311.00,184661144.06,x
Puebla,2022,CA8,SECRETARÍA DE DESARROLLO RURAL,1282547572.00,1370262169.24,x
Puebla,2022,CA14,SECRETARÍA DE PLANEACIÓN Y FINANZAS,20212320753.00,14158164833.43,x
Puebla,2022,CA15,SECRETARÍA DE ADMINISTRACIÓN,839721656.00,1811059709.11,x
Puebla,2022,CA16,SECRETARÍA DEL TRABAJO,82339216.00,96425716.17,x
Puebla,2022,CA17,SECRETARÍA DE ECONOMÍA,436172807.00,400452733.36,x
Puebla,2022,CA18,SECRETARÍA DE CULTURA,196427004.00,246323759.22,x
Puebla,2022,CA19,SECRETARÍA DE TURISMO,245431849.00,176165480.11,x
Puebla,2022,CA20,SECRETARÍA DE INFRAESTRUCTURA,2894250323.00,3700858161.24,x
Puebla,2022,CA21,SECRETARÍA DE MOVILIDAD Y TRANSPORTE,126930906.00,119576121.80,x
Puebla,2022,CA22,SECRETARÍA DE IGUALDAD SUSTANTIVA,98740956.00,77097048.03,x
Puebla,2022,CA23,CONSERJERÍA JURÍDICA,75912190.00,73134184.80,x
Puebla,2022,CA24,PODER LEGISLATIVO,420462533.00,455873603.47,x
Puebla,2022,CA25,PODER JUDICIAL,993713196.00,978714189.61,x
Puebla,2022,CA26,ORGANOS AUTÓNOMOS,1929555253.00,2028979144.51,x
Puebla,2022,CA27,ENTIDADES PARAESTATALES Y FIDEICOMISOS NO EMPRESARIALES Y NO FINANCIEROS,25191582141.00,26464054821.51,x
Puebla,2022,CA28,INSTITUCIONES PÚBLICAS DE LA SEGURIDAD SOCIAL,0.00,43500000.00,x
Puebla,2022,CA29,COMISIÓN DE DERECHOS HUMANOS DEL ESTADO DE PUEBLA,0.00,0.00,x
Puebla,2022,CA30,INSTITUTO ELECTORAL DEL ESTADO,0.00,0.00,x
Puebla,2022,CA31,TRIBUNAL ELECTORAL DEL ESTADO DE PUEBLA,0.00,0.00,x
Puebla,2022,CA32,"INSTITUTO DE TRANSPARENCIA, ACCESO A LA INFORMACIÓN PÚBLICA Y PROTECCIÓN DE DATOS PERSONALES DEL ESTADO DE PUEBLA",0.00,0.00,x
Puebla,2022,CA33,FISCALÍA GENERAL DEL ESTADO,0.00,0.00,x
Puebla,2022,CA34,TRIBUNAL DE JUSTICIA ADMINISTRATIVA DEL ESTADO DE PUEBLA,0.00,0.00,x
Puebla,2022,CA35,SERVICIOS DE SALUD DEL ESTADO DE PUEBLA,0.00,0.00,x
Puebla,2022,CA36,COLEGIO DE BACHILLERES DEL ESTADO DE PUEBLA,0.00,0.00,x
Puebla,2022,CA37,COLEGIO DE ESTUDIOS CIENTÍFICOS Y TECNOLÓGICOS DEL ESTADO DE PUEBLA,0.00,0.00,x
Puebla,2022,CA38,COMISIÓN ESTATAL DE AGUA Y SANEAMIENTO DE PUEBLA,0.00,0.00,x
Puebla,2022,CA39,COMITÉ ADMINISTRADOR POBLANO PARA LA CONSTRUCCIÓN DE ESPACIOS EDUCATIVOS,0.00,0.00,x
Puebla,2022,CA40,CONSEJO DE CIENCIA Y TECNOLOGÍA DEL ESTADO DE PUEBLA,0.00,0.00,x
Puebla,2022,CA41,INSTITUTO DE CAPACITACIÓN PARA EL TRABAJO DEL ESTADO DE PUEBLA,0.00,0.00,x
Puebla,2022,CA42,INSTITUTO TECNOLÓGICO SUPERIOR DE CIUDAD SERDÁN,0.00,0.00,x
Puebla,2022,CA43,INSTITUTO ESTATAL DE EDUCACIÓN PARA ADULTOS,0.00,0.00,x
Puebla,2022,CA44,INSTITUTO POBLANO DE LAS MUJERES,0.00,0.00,x
Puebla,2022,CA45,INSTITUTO TECNOLÓGICO SUPERIOR DE ACATLÁN DE OSORIO,0.00,0.00,x
Puebla,2022,CA46,INSTITUTO TECNOLÓGICO SUPERIOR DE ATLIXCO,0.00,0.00,x
Puebla,2022,CA47,INSTITUTO TECNOLÓGICO SUPERIOR DE LA SIERRA NORTE DE PUEBLA,0.00,0.00,x
Puebla,2022,CA48,INSTITUTO TECNOLÓGICO SUPERIOR DE TEPEXI DE RODRÍGUEZ,0.00,0.00,x
Puebla,2022,CA49,INSTITUTO TECNOLÓGICO SUPERIOR DE TEZIUTLÁN,0.00,0.00,x
Puebla,2022,CA50,INSTITUTO TECNOLÓGICO SUPERIOR DE ZACAPOAXTLA,0.00,0.00,x
Puebla,2022,CA51,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE PUEBLA,0.00,0.00,x
Puebla,2022,CA52,INSTITUTO DE EDUCACIÓN DIGITAL DEL ESTADO DE PUEBLA,0.00,0.00,x
Puebla,2022,CA53,UNIVERSIDAD TECNOLÓGICA DE HUEJOTZINGO,0.00,0.00,x
Puebla,2022,CA54,UNIVERSIDAD TECNOLÓGICA DE IZÚCAR DE MATAMOROS,0.00,0.00,x
Puebla,2022,CA55,UNIVERSIDAD TECNOLÓGICA DE PUEBLA,0.00,0.00,x
Puebla,2022,CA56,UNIVERSIDAD TECNOLÓGICA DE TECAMACHALCO,0.00,0.00,x
Puebla,2022,CA57,INSTITUTO TECNOLÓGICO SUPERIOR DE HUACHINANGO,0.00,0.00,x
Puebla,2022,CA58,INSTITUTO TECNOLÓGICO SUPERIOR DE LIBRES,0.00,0.00,x
Puebla,2022,CA59,INSTITUTO TECNOLÓGICO SUPERIOR DE TEPEACA,0.00,0.00,x
Puebla,2022,CA60,UNIVERSIDAD TECNOLÓGICA DE XICOTEPEC DE JUÁREZ,0.00,0.00,x
Puebla,2022,CA61,INSTITUTO TECNOLÓGICO SUPERIOR DE SAN MARTÍN TEXMELUCAN,0.00,0.00,x
Puebla,2022,CA62,UNIVERSIDAD POLITÉCNICA DE PUEBLA,0.00,0.00,x
Puebla,2022,CA63,UNIVERSIDAD INTERCULTURAL DEL ESTADO DE PUEBLA,0.00,0.00,x
Puebla,2022,CA64,UNIVERSIDAD INTERSERRANA DEL ESTADO DE PUEBLA-AHUACATLÁN,0.00,0.00,x
Puebla,2022,CA65,CONSEJO ESTATAL DE COORDINACIÓN DEL SISTEMA NACIONAL DE SEGURIDAD PÚBLICA,0.00,0.00,x
Puebla,2022,CA66,UNIVERSIDAD TECNOLÓGICA DE ORIENTAL,0.00,0.00,x
Puebla,2022,CA67,CARRETERAS DE CUOTA PUEBLA,0.00,0.00,x
Puebla,2022,CA68,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES AL SERVICIO DE LOS PODERES DEL ESTADO DE PUEBLA,0.00,0.00,x
Puebla,2022,CA69,UNIVERSIDAD POLITÉCNICA DE AMOZOC,0.00,0.00,x
Puebla,2022,CA70,UNIVERSIDAD INTERSERRANA DEL ESTADO DE PUEBLA-CHILCHOTLA,0.00,0.00,x
Puebla,2022,CA71,INSTITUTO TECNOLÓGICO SUPERIOR DE LA SIERRA NEGRA DE AJALPAN,0.00,0.00,x
Puebla,2022,CA72,INSTITUTO TECNOLÓGICO SUPERIOR DE VENUSTIANO CARRANZA,0.00,0.00,x
Puebla,2022,CA73,COORDINACIÓN ESTATAL DE ASUNTOS INTERNACIONALES Y DE APOYO A MIGRANTES POBLANOS,0.00,0.00,x
Puebla,2022,CA74,UNIVERSIDAD TECNOLÓGICA DE TEHUACÁN,0.00,0.00,x
Puebla,2022,CA75,UNIVERSIDAD POLITÉCNICA METROPOLITANA DE PUEBLA,0.00,0.00,x
Puebla,2022,CA76,FIDEICOMISO PÚBLICO BANCO ESTATAL DE TIERRA,0.00,0.00,x
Puebla,2022,CA77,COLEGIO DE EDUCACIÓN PROFESIONAL TÉCNICA DEL ESTADO DE PUEBLA,0.00,0.00,x
Puebla,2022,CA78,PUEBLA COMUNICACIONES,0.00,0.00,x
Puebla,2022,CA79,RÉGIMEN ESTATAL DE PROTECCIÓN SOCIAL EN SALUD,0.00,0.00,x
Puebla,2022,CA80,INSTITUTO TECNOLÓGICO SUPERIOR DE TLATLAUQUITEPEC,0.00,0.00,x
Puebla,2022,CA81,UNIVERSIDAD TECNOLÓGICA BILINGÜE INTERNACIONAL Y SUSTENTABLE DE PUEBLA,0.00,0.00,x
Puebla,2022,CA82,MUSEOS PUEBLA,0.00,0.00,x
Puebla,2022,CA83,COORDINACIÓN ESTATAL DE TRANSPARENCIA Y GOBIERNO ABIERTO,0.00,0.00,x
Puebla,2022,CA84,CIUDAD MODELO,0.00,0.00,x
Puebla,2022,CA85,INSTITUTO DE PROFESIONALIZACIÓN DEL MAGISTERIO POBLANO,0.00,0.00,x
Puebla,2022,CA86,COORDINACIÓN GENERAL DE COMUNICACIÓN Y AGENDA DIGITAL,0.00,0.00,x
Puebla,2022,CA87,INSTITUTO POBLANO DE ASISTENCIA AL MIGRANTE,0.00,0.00,x
Puebla,2022,CA88,SECRETARÍA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCIÓN,0.00,0.00,x
Puebla,2022,CA89,INSTITUTO METROPOLITANO DE PLANEACIÓN DEL ESTADO DE PUEBLA,0.00,0.00,x
Puebla,2022,CA90,BENEMÉRITA UNIVERSIDAD AUTÓNOMA DE PUEBLA,0.00,0.00,x
Puebla,2022,CA91,CENTRO DE CONCILIACIÓN LABORAL DEL ESTADO DE PUEBLA,0.00,0.00,x
Puebla,2022,CA92,AGENCIA DE ENERGÍA DEL ESTADO DE PUEBLA,0.00,0.00,x
Puebla,2022,CA93,UNIVERSIDAD DE LA SALUD,0.00,0.00,x
Puebla,2022,CA94,INSTITUTO POBLANO DE LOS PUEBLOS INDÍGENAS,0.00,0.00,x
Puebla,2022,CA95,COMISIÓN EJECUTIVA ESTATAL DE ATENCIÓN A VICTIMAS,0.00,0.00,x
Puebla,2022,CA96,INSTITUTO POBLANO DE LA JUVENTUD,0.00,0.00,x
Puebla,2022,CA97,FIDEICOMISO PÚBLICO DE LA RESERVA TERRITORIAL ATLIXCÁYOTL - QUETZALCÓATL,0.00,0.00,x
Puebla,2022,CA98,CONVENCIONES Y PARQUES,0.00,0.00,x
Puebla,2022,CA99,COMISIÓN ESTATAL DE VIVIENDA DE PUEBLA,0.00,0.00,x
Puebla,2022,CA100,CORPORACIÓN AUXILIAR DE POLICÍA DE PROTECCIÓN CIUDADANA,0.00,0.00,x
Puebla,2022,CA101,SISTEMA OPERADOR DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO DEL MUNICIPIO DE PUEBLA (SOAPAP),0.00,0.00,x
Puebla,2022,CATOT,TOTAL DEL GASTO,104094385686.00,105264011690.42,x
Queretaro,2022,CA1,GUBERNATURA,7265371.00,6657800.00,x
Queretaro,2022,CA2,SECRETARÍA PARTICULAR,112198933.00,195170753.00,x
Queretaro,2022,CA3,COORDINACIÓN DE COMUNICACIÓN SOCIAL,279651423.00,319824747.00,x
Queretaro,2022,CA4,SECRETARIA DE GOBIERNO,396837118.00,285823355.00,x
Queretaro,2022,CA5,SECRETARÍA DE SEGURIDAD CIUDADANA,1043579565.00,815154261.00,x
Queretaro,2022,CA6,SECRETARÍA DE PLANEACIÓN Y FINANZAS,696436608.00,791584747.00,x
Queretaro,2022,CA7,SECRETARÍA DE LA CONTRALORÍA,155180493.00,136722918.00,x
Queretaro,2022,CA8,SECRETARÍA DE DESARROLLO SUSTENTABLE,160490502.00,146899428.00,x
Queretaro,2022,CA9,SECRETARÍA DE DESARROLLO AGROPECUARIO,177053045.00,155120052.00,x
Queretaro,2022,CA10,SECRETARÍA DE DESARROLLO URBANO Y OBRAS PÚBLICAS,226806165.00,214548341.00,x
