Estado,Año,Código,Concepto,Aprobado,Devengado, 
Nuevo Leon,2022,EAH,Participaciones,47595345887.02,49804472744.00,
Nuevo Leon,2022,EAH1,Fondo General de Participaciones,36922987285.99,37935291246.00,
Nuevo Leon,2022,EAH2,Fondo de Fomento Municipal,1353067133.01,1389404992.00,
Nuevo Leon,2022,EAH3,Fondo de Fiscalización y Recaudación,2197543620.03,1912762641.00,
Nuevo Leon,2022,EAH4,Fondo de Compensación,0.00,0.00,
Nuevo Leon,2022,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,
Nuevo Leon,2022,EAH6,Impuesto Especial Sobre Producción y Servicios,1220834170.99,1168648565.00,
Nuevo Leon,2022,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,
Nuevo Leon,2022,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,
Nuevo Leon,2022,EAH9,Gasolinas y Diésel,1270773989.99,999249060.00,
Nuevo Leon,2022,EAH10,Fondo de Impuesto Sobre la Renta,4630139687.01,6460567100.00,
Nuevo Leon,2022,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,-61450860.00,
Nuevo Leon,2022,EAI,Incentivos Derivados de la Colaboración Fiscal,3208274424.10,5158638775.00,
Nuevo Leon,2022,EAI1,Tenencia o Uso de Vehículos,0.00,987366.00,
Nuevo Leon,2022,EAI2,Fondo de Compensación ISAN,207677778.00,207677784.00,
Nuevo Leon,2022,EAI3,Impuesto Sobre Automóviles Nuevos,927868809.00,1477371964.00,
Nuevo Leon,2022,EAI4,Fondo de Compensación de Repecos-Intermedios,34471029.02,43014656.00,
Nuevo Leon,2022,EAI5,Otros Incentivos Económicos,2038256808.08,3429587005.00,
Nuevo Leon,2022,EAJ,Transferencias,0.00,0.00,
Nuevo Leon,2022,EAK,Convenios,0.00,0.00,
Nuevo Leon,2022,EAK1,Otros Convenios y Subsidios,0.00,0.00,
Nuevo Leon,2022,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,
Nuevo Leon,2022,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
Nuevo Leon,2022,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,
Nuevo Leon,2022,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,74494155897.69,87080887043.00,
Nuevo Leon,2022,EAM,Aportaciones,27597667798.45,29101063923.00,
Nuevo Leon,2022,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,16031430327.03,17266990422.00,
Nuevo Leon,2022,EAM2,Fondo de Aportaciones para los servicios de Salud,3300380277.99,3322364357.00,
Nuevo Leon,2022,EAM3,Fondo de Aportaciones para la infraestructura Social,986408402.99,1063357589.00,
Nuevo Leon,2022,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,4439167854.95,4431365720.00,
Nuevo Leon,2022,EAM5,Fondo de Aportaciones Múltiples,780104858.14,934108502.00,
Nuevo Leon,2022,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,260684417.01,267627108.00,
Nuevo Leon,2022,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,280205841.35,280205841.00,
Nuevo Leon,2022,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,1519285818.99,1535044384.00,
Nuevo Leon,2022,EAN,Convenios,8651255952.64,9391680000.00,
Nuevo Leon,2022,EAN1,Convenios de Protección Social en Salud,1379627354.97,1733622000.00,
Nuevo Leon,2022,EAN2,Convenios de Descentralización,0.00,0.00,
Nuevo Leon,2022,EAN3,Convenios de Reasignación,0.00,0.00,
Nuevo Leon,2022,EAN4,Otros Convenios y Subsidios,7271628597.67,7658058000.00,
Nuevo Leon,2022,EAO,Fondos Distintos de Aportaciones ,194735422.01,226397258.00,
Nuevo Leon,2022,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,194735422.01,226397258.00,
Nuevo Leon,2022,EAO2,Fondo Minero,0.00,0.00,
Nuevo Leon,2022,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0.00,46289236.00,
Nuevo Leon,2022,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,
Nuevo Leon,2022,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,36443659173.10,38765430417.00,
Nuevo Leon,2022,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,7256437887.99,28465002685.00,
Nuevo Leon,2022,EAR1,Ingresos Derivados de Financiamientos,7256437887.99,28465002685.00,
Nuevo Leon,2022,EATOTAL,TOTAL DE LOS INGRESOS,118194252958.78,154311320145.00,
Oaxaca,2022,EAA,Impuestos,1418344688.00,1621870627.00,
Oaxaca,2022,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
Oaxaca,2022,EAC,Contribuciones de Mejoras,0.00,0.00,
Oaxaca,2022,EAD,Derechos,1666385595.00,1913333053.00,
Oaxaca,2022,EAE,Productos,116531800.00,266343422.00,
Oaxaca,2022,EAF,Aprovechamientos,17457284.00,164144808.00,
Oaxaca,2022,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,
Oaxaca,2022,EAH,Participaciones,24117999267.00,28255481801.00,
Oaxaca,2022,EAH1,Fondo General de Participaciones,19452511045.00,22884721488.00,
Oaxaca,2022,EAH2,Fondo de Fomento Municipal,1548125511.00,1571153384.00,
Oaxaca,2022,EAH3,Fondo de Fiscalización y Recaudación,985426858.00,1077712408.00,
Oaxaca,2022,EAH4,Fondo de Compensación,463726991.00,452857134.00,
Oaxaca,2022,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,
Oaxaca,2022,EAH6,Impuesto Especial Sobre Producción y Servicios,298518069.00,310711657.00,
Oaxaca,2022,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,
Oaxaca,2022,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,
Oaxaca,2022,EAH9,Gasolinas y Diésel,433128741.00,415637379.00,
Oaxaca,2022,EAH10,Fondo de Impuesto Sobre la Renta,936562052.00,1489610326.00,
Oaxaca,2022,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,53078025.00,
Oaxaca,2022,EAI,Incentivos Derivados de la Colaboración Fiscal,3286097785.00,3300939229.00,
Oaxaca,2022,EAI1,Tenencia o Uso de Vehículos,0.00,0.00,
Oaxaca,2022,EAI2,Fondo de Compensación ISAN,36022732.00,36912792.00,
Oaxaca,2022,EAI3,Impuesto Sobre Automóviles Nuevos,116893087.00,186782231.00,
Oaxaca,2022,EAI4,Fondo de Compensación de Repecos-Intermedios,7228794.00,9833936.00,
Oaxaca,2022,EAI5,Otros Incentivos Económicos,3125953172.00,3067410270.00,
Oaxaca,2022,EAJ,Transferencias,0.00,0.00,
Oaxaca,2022,EAK,Convenios,0.00,0.00,
Oaxaca,2022,EAK1,Otros Convenios y Subsidios,0.00,0.00,
Oaxaca,2022,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,
Oaxaca,2022,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
Oaxaca,2022,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,
Oaxaca,2022,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,30622816419.00,35522112940.00,
Oaxaca,2022,EAM,Aportaciones,47782116834.00,48879624883.00,
Oaxaca,2022,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,26039105757.00,27408487510.00,
Oaxaca,2022,EAM2,Fondo de Aportaciones para los servicios de Salud,5389677224.00,5486273730.00,
Oaxaca,2022,EAM3,Fondo de Aportaciones para la infraestructura Social,8968336439.00,8466835586.00,
Oaxaca,2022,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,3098160973.00,3106911401.00,
Oaxaca,2022,EAM5,Fondo de Aportaciones Múltiples,1541918049.00,1748124089.00,
Oaxaca,2022,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,174099342.00,179573544.00,
Oaxaca,2022,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,222678586.00,220007608.00,
Oaxaca,2022,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,2348140464.00,2263411415.00,
Oaxaca,2022,EAN,Convenios,2774888321.00,4243181337.00,
Oaxaca,2022,EAN1,Convenios de Protección Social en Salud,0.00,0.00,
Oaxaca,2022,EAN2,Convenios de Descentralización,0.00,0.00,
Oaxaca,2022,EAN3,Convenios de Reasignación,0.00,0.00,
Oaxaca,2022,EAN4,Otros Convenios y Subsidios,2774888321.00,4243181337.00,
Oaxaca,2022,EAO,Fondos Distintos de Aportaciones ,5521302.00,70425809.00,
Oaxaca,2022,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,5521302.00,70425809.00,
Oaxaca,2022,EAO2,Fondo Minero,0.00,0.00,
Oaxaca,2022,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",2622856180.00,2694242709.00,
Oaxaca,2022,EAQ,Otras Transferencias Federales Etiquetadas,1.00,52381827.00,
Oaxaca,2022,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,53185382638.00,55939856565.00,
Oaxaca,2022,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,1336606778.00,
Oaxaca,2022,EAR1,Ingresos Derivados de Financiamientos,0.00,1336606778.00,
Oaxaca,2022,EATOTAL,TOTAL DE LOS INGRESOS,83808199057.00,92798576283.00,
Puebla,2022,EAA,Impuestos,5560249195.00,5957555827.47,
Puebla,2022,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
Puebla,2022,EAC,Contribuciones de Mejoras,0.00,0.00,
Puebla,2022,EAD,Derechos,2339235978.00,2896900214.77,
Puebla,2022,EAE,Productos,43595702.00,759143585.66,
Puebla,2022,EAF,Aprovechamientos,213955917.00,257110057.95,
Puebla,2022,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,
Puebla,2022,EAH,Participaciones,43351759077.00,44095170856.80,
Puebla,2022,EAH1,Fondo General de Participaciones,34018181209.00,34525122310.00,
Puebla,2022,EAH2,Fondo de Fomento Municipal,1680725180.00,1718421020.00,
Puebla,2022,EAH3,Fondo de Fiscalización y Recaudación,1689557802.00,1923909485.00,
Puebla,2022,EAH4,Fondo de Compensación,446906011.00,353172947.00,
Puebla,2022,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,
Puebla,2022,EAH6,Impuesto Especial Sobre Producción y Servicios,662337851.00,596982197.00,
Puebla,2022,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,
Puebla,2022,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,
Puebla,2022,EAH9,Gasolinas y Diésel,880921323.00,606457634.00,
Puebla,2022,EAH10,Fondo de Impuesto Sobre la Renta,3973129701.00,4352453773.00,
Puebla,2022,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,18651490.80,
Puebla,2022,EAI,Incentivos Derivados de la Colaboración Fiscal,1211115166.00,2002816979.17,
Puebla,2022,EAI1,Tenencia o Uso de Vehículos,153610.00,397403.00,
Puebla,2022,EAI2,Fondo de Compensación ISAN,131547918.00,131547924.00,
Puebla,2022,EAI3,Impuesto Sobre Automóviles Nuevos,514606595.00,684318842.96,
Puebla,2022,EAI4,Fondo de Compensación de Repecos-Intermedios,35470544.00,36152340.00,
Puebla,2022,EAI5,Otros Incentivos Económicos,529336499.00,1150400469.21,
Puebla,2022,EAJ,Transferencias,0.00,0.00,
Puebla,2022,EAK,Convenios,0.00,61450019.51,
Puebla,2022,EAK1,Otros Convenios y Subsidios,0.00,61450019.51,
Puebla,2022,EAL,Otros Ingresos de Libre Disposición ,0.00,1158172390.79,
Puebla,2022,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
Puebla,2022,EAL2,Otros Ingresos en Libre Disposición,0.00,1158172390.79,
Puebla,2022,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,52719911035.00,57188319932.12,
Puebla,2022,EAM,Aportaciones,40751658482.00,42525558619.04,
Puebla,2022,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,19505407048.00,20456840834.27,
Puebla,2022,EAM2,Fondo de Aportaciones para los servicios de Salud,4558061558.00,4634769319.68,
Puebla,2022,EAM3,Fondo de Aportaciones para la infraestructura Social,6487185912.00,7134556341.55,
Puebla,2022,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,4924398246.00,4923992802.00,
Puebla,2022,EAM5,Fondo de Aportaciones Múltiples,1662364932.00,1628345914.14,
Puebla,2022,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,340407252.00,351674614.51,
Puebla,2022,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,261325667.00,261064342.00,
Puebla,2022,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,3012507867.00,3134314450.89,
Puebla,2022,EAN,Convenios,10530909177.00,10422723652.74,
Puebla,2022,EAN1,Convenios de Protección Social en Salud,4782380571.00,4126740885.62,
Puebla,2022,EAN2,Convenios de Descentralización,0.00,0.00,
Puebla,2022,EAN3,Convenios de Reasignación,0.00,0.00,
Puebla,2022,EAN4,Otros Convenios y Subsidios,5748528606.00,6295982767.12,
Puebla,2022,EAO,Fondos Distintos de Aportaciones ,91906992.00,90982812.04,
Puebla,2022,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,91906992.00,90982812.04,
Puebla,2022,EAO2,Fondo Minero,0.00,0.00,
Puebla,2022,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0.00,0.00,
Puebla,2022,EAQ,Otras Transferencias Federales Etiquetadas,0.00,31372547.47,
Puebla,2022,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,51374474651.00,53070637631.29,
Puebla,2022,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,0.00,
Puebla,2022,EAR1,Ingresos Derivados de Financiamientos,0.00,0.00,
Puebla,2022,EATOTAL,TOTAL DE LOS INGRESOS,104094385686.00,110258957563.41,
Queretaro,2022,EAA,Impuestos,4531925969.00,5074478131.00,
Queretaro,2022,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
Queretaro,2022,EAC,Contribuciones de Mejoras,0.00,0.00,
Queretaro,2022,EAD,Derechos,2641822228.00,3171241259.00,
Queretaro,2022,EAE,Productos,230381463.00,504282761.00,
Queretaro,2022,EAF,Aprovechamientos,185066583.00,288493551.00,
Queretaro,2022,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,
Queretaro,2022,EAH,Participaciones,17402750927.00,18159145095.00,
Queretaro,2022,EAH1,Fondo General de Participaciones,13015693922.00,13789708557.00,
Queretaro,2022,EAH2,Fondo de Fomento Municipal,743347307.00,892648042.00,
Queretaro,2022,EAH3,Fondo de Fiscalización y Recaudación,1018107244.00,893497363.00,
Queretaro,2022,EAH4,Fondo de Compensación,0.00,0.00,
Queretaro,2022,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,
Queretaro,2022,EAH6,Impuesto Especial Sobre Producción y Servicios,355344976.00,360396579.00,
Queretaro,2022,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,
Queretaro,2022,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,
Queretaro,2022,EAH9,Gasolinas y Diésel,326949163.00,329803955.00,
Queretaro,2022,EAH10,Fondo de Impuesto Sobre la Renta,1943308315.00,1861482310.00,
Queretaro,2022,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,31608289.00,
Queretaro,2022,EAI,Incentivos Derivados de la Colaboración Fiscal,1129011577.00,1972815877.00,
Queretaro,2022,EAI1,Tenencia o Uso de Vehículos,0.00,182788.00,
Queretaro,2022,EAI2,Fondo de Compensación ISAN,42611278.00,42611280.00,
Queretaro,2022,EAI3,Impuesto Sobre Automóviles Nuevos,236856903.00,341844291.00,
Queretaro,2022,EAI4,Fondo de Compensación de Repecos-Intermedios,27265901.00,32253160.00,
Queretaro,2022,EAI5,Otros Incentivos Económicos,822277495.00,1555924358.00,
Queretaro,2022,EAJ,Transferencias,0.00,0.00,
Queretaro,2022,EAK,Convenios,0.00,0.00,
Queretaro,2022,EAK1,Otros Convenios y Subsidios,0.00,0.00,
Queretaro,2022,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,
Queretaro,2022,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
Queretaro,2022,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,
Queretaro,2022,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,26120958747.00,29170456674.00,
Queretaro,2022,EAM,Aportaciones,13902768330.00,14353935605.00,
Queretaro,2022,EAM1,Fondo de Aportaciones para la Nómina Educativa y gasto operativo,7460316558.00,7850387074.00,
Queretaro,2022,EAM2,Fondo de Aportaciones para los servicios de Salud,2259914454.00,2279913381.00,
Queretaro,2022,EAM3,Fondo de Aportaciones para la infraestructura Social,982326495.00,897682420.00,
Queretaro,2022,EAM4,Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,1794839732.00,1800585085.00,
Queretaro,2022,EAM5,Fondo de Aportaciones Múltiples,456640519.00,550665385.00,
Queretaro,2022,EAM6,Fondo de Aportaciones para la Educación Tecnológica y de adultos,62858637.00,64678918.00,
Queretaro,2022,EAM7,Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,212706941.00,210566610.00,
Queretaro,2022,EAM8,Fondo de Aportaciones para el Fortalecimiento de las Entidades Federativas,673164994.00,699456732.00,
Queretaro,2022,EAN,Convenios,3245013612.00,3896812667.00,
Queretaro,2022,EAN1,Convenios de Protección Social en Salud,0.00,0.00,
Queretaro,2022,EAN2,Convenios de Descentralización,0.00,0.00,
Queretaro,2022,EAN3,Convenios de Reasignación,0.00,0.00,
Queretaro,2022,EAN4,Otros Convenios y Subsidios,3245013612.00,3896812667.00,
Queretaro,2022,EAO,Fondos Distintos de Aportaciones ,0.00,0.00,
Queretaro,2022,EAO1,Fondo para Entidades Federativas y Municipios Productores de Hidrocarburos,0.00,0.00,
Queretaro,2022,EAO2,Fondo Minero,0.00,0.00,
Queretaro,2022,EAP,"Transferencias, Subsidios y Subvenciones, y Pensiones y Jubilaciones",0.00,0.00,
Queretaro,2022,EAQ,Otras Transferencias Federales Etiquetadas,0.00,0.00,
Queretaro,2022,EATTFE,TOTAL DE TRANSFERENCIAS FEDERALES ETIQUETADAS,17147781942.00,18250748272.00,
Queretaro,2022,EAR,INGRESOS DERIVADOS DE FINANCIAMIENTOS,0.00,0.00,
Queretaro,2022,EAR1,Ingresos Derivados de Financiamientos,0.00,0.00,
Queretaro,2022,EATOTAL,TOTAL DE LOS INGRESOS,43268740689.00,47421204946.00,
Quintana Roo,2022,EAA,Impuestos,3943136358.00,5357919369.00,
Quintana Roo,2022,EAB,Cuotas y Aportaciones de Seguridad Social,0.00,0.00,
Quintana Roo,2022,EAC,Contribuciones de Mejoras,0.00,0.00,
Quintana Roo,2022,EAD,Derechos,1417566325.00,1707481341.00,
Quintana Roo,2022,EAE,Productos,51267346.00,81541972.00,
Quintana Roo,2022,EAF,Aprovechamientos,363113617.00,1227053177.00,
Quintana Roo,2022,EAG,Ingresos por Ventas de Bienes y Servicios,0.00,0.00,
Quintana Roo,2022,EAH,Participaciones,12695696847.00,12480178113.00,
Quintana Roo,2022,EAH1,Fondo General de Participaciones,9901620434.00,9145378644.00,
Quintana Roo,2022,EAH2,Fondo de Fomento Municipal,506393062.00,545754721.00,
Quintana Roo,2022,EAH3,Fondo de Fiscalización y Recaudación,633675842.00,720192492.00,
Quintana Roo,2022,EAH4,Fondo de Compensación,0.00,0.00,
Quintana Roo,2022,EAH5,Fondo de Extracción de hidrocarburos,0.00,0.00,
Quintana Roo,2022,EAH6,Impuesto Especial Sobre Producción y Servicios,281932685.00,422745536.00,
Quintana Roo,2022,EAH7,0.136% de la Recaudación Federal Participable,0.00,0.00,
Quintana Roo,2022,EAH8,3.17% Sobre Extracción de Petroleo,0.00,0.00,
Quintana Roo,2022,EAH9,Gasolinas y Diésel,398465228.00,426313556.00,
Quintana Roo,2022,EAH10,Fondo de Impuesto Sobre la Renta,973609596.00,1197749907.00,
Quintana Roo,2022,EAH11,Fondo de Estabilización de los Ingresos de las Entidades Federativas,0.00,22043257.00,
Quintana Roo,2022,EAI,Incentivos Derivados de la Colaboración Fiscal,1381213542.00,1811380553.00,
Quintana Roo,2022,EAI1,Tenencia o Uso de Vehículos,0.00,150090.00,
Quintana Roo,2022,EAI2,Fondo de Compensación ISAN,64087220.00,64087224.00,
Quintana Roo,2022,EAI3,Impuesto Sobre Automóviles Nuevos,260470078.00,276030791.00,
Quintana Roo,2022,EAI4,Fondo de Compensación de Repecos-Intermedios,28942710.00,27323723.00,
Quintana Roo,2022,EAI5,Otros Incentivos Económicos,1027713534.00,1443788725.00,
Quintana Roo,2022,EAJ,Transferencias,0.00,0.00,
Quintana Roo,2022,EAK,Convenios,0.00,0.00,
Quintana Roo,2022,EAK1,Otros Convenios y Subsidios,0.00,0.00,
Quintana Roo,2022,EAL,Otros Ingresos de Libre Disposición ,0.00,0.00,
Quintana Roo,2022,EAL1,Participaciones en Ingresos Locales,0.00,0.00,
Quintana Roo,2022,EAL2,Otros Ingresos en Libre Disposición,0.00,0.00,
Quintana Roo,2022,EATILD,TOTAL DE INGRESOS DE LIBRE DISPOSICIÓN,19851994035.00,22665554525.00,
