Estado,Año,Concepto,Aprobado,Devengado
"Tamaulipas","2018","GASTOS GENERALES DE OPERACION","673981065.25","135317791.24"
"Tamaulipas","2018","ORGANISMOS PUBLICOS DESCENTRALIZADOS","7594365905.00","12913527645.47"
"Tamaulipas","2018","FONDOS, PARTICIPACIONES Y SUBSIDIOS MUNICIPALES","7693031470.99","8580318495.87"
"Tamaulipas","2018","FIDEICOMISOS","0.00","1665418.66"
"Tamaulipas","2018","INSTITUTO ELECTORAL DE TAMAULIPAS","218735397.68","503508349.91"
"Tamaulipas","2018","COMISION ESTATAL DE DERECHOS HUMANOS","28185346.67","29561640.98"
"Tamaulipas","2018","INST. DE TRANSPARENCIA Y ACCESO A LA INFORM.","15530394.63","20347788.36"
"Tamaulipas","2018","UNIVERSIDAD AUTONOMA DE TAMAULIPAS","2754881132.00","3216558319.33"
"Tamaulipas","2018","TRIBUNAL ELECTORAL DEL ESTADO DE TAMAULIPAS","33092156.25","40346818.52"
"Tamaulipas","2018","TRIBUNAL DE JUSTICIA ADMINISTRATIVA","22617756.72","29833933.05"
"Tamaulipas","2018","EMPRESAS DE PARTICIPACION ESTATAL MAYORITARIAS","32392396.45","52045058.08"
"Tamaulipas","2018","TOTAL DEL GASTO","49858558962.20","73807343563.04"
"Tlaxcala","2022","PODER LEGISLATIVO","373294227.00","403691842.87"
"Tlaxcala","2022","PODER JUDICIAL","391835107.00","444908831.33"
"Tlaxcala","2022","UNIVERSIDAD AUTONOMA DE TLAXCALA","120815922.00","895813387.66"
"Tlaxcala","2022","DESPACHO DEL GOBERNADOR","109791135.00","138535124.60"
"Tlaxcala","2022","SECRETARÍA DE GOBIERNO","974165609.00","297756752.03"
"Tlaxcala","2022","OFICIALÍA MAYOR DE GOBIERNO","257119033.00","278983756.18"
"Tlaxcala","2022","PROCURADURÍA GENERAL DE JUSTICIA","275070312.00","259718214.06"
"Tlaxcala","2022","SECRETARÍA DE PLANEACIÓN Y FINANZAS","487611839.00","459553037.95"
"Tlaxcala","2022","MUNICIPIOS","4163210979.00","4319370663.28"
"Tlaxcala","2022","SECRETARÍA DE DESARROLLO ECONÓMICO","52970365.00","40764615.49"
"Tlaxcala","2022","SECRETARÍA DE TURISMO","37443985.00","37707448.04"
"Tlaxcala","2022","SECRETARÍA DE INFRAESTRUCTURA","1644145027.00","1514562266.71"
"Tlaxcala","2022","SECRETARÍA DE EDUCACIÓN PÚBLICA","1144708353.00","1157535091.76"
"Tlaxcala","2022","SECRETARÍA DE MOVILIDAD Y TRANSPORTES","109970698.00","105383475.35"
"Tlaxcala","2022","O.P.D SALUD DE TLAXCALA","2784591617.00","3747023383.29"
"Tlaxcala","2022","SECRETARÍA DE LA FUNCIÓN PÚBLICA","35684048.00","38787277.18"
"Tlaxcala","2022","SECRETARÍA DE FOMENTO AGROPECUARIO","314101064.00","308342364.25"
"Tlaxcala","2022","SISTEMA ESTATAL DE PROMOCIÓN DEL EMPLEO Y DESARROLLO COMUNITARIO","16790869.00","0.00"
"Tlaxcala","2022","COORDINACIÓN GENERAL DE INFORMACIÓN Y RELACIONES PÚBLICAS","29786585.00","28013570.82"
"Tlaxcala","2022","SECRETARÍA DE MEDIO AMBIENTE","99372812.00","88959807.79"
"Tlaxcala","2022","COMISIÓN ESTATAL DE DERECHOS HUMANOS","24589166.00","26355529.00"
"Tlaxcala","2022","INSTITUTO TLAXCALTECA DE ELECCIONES","106128666.00","112614214.00"
"Tlaxcala","2022","COORDINACIÓN ESTATAL DE PROTECCIÓN CIVIL","13390435.00","11782335.76"
"Tlaxcala","2022","CONSEJO ESTATAL DE POBLACIÓN","4021959.00","4021959.00"
"Tlaxcala","2022","COMISIÓN EJECUTIVA DEL SISTEMA ESTATAL DE SEGURIDAD PÚBLICA","423164481.00","424692936.72"
"Tlaxcala","2022","INSTITUTO DE CATASTRO","7674794.00","7850014.08"
"Tlaxcala","2022","FIDEICOMISO DE LA CIUDAD INDUSTRIAL DE XICOHTENCATL","4475247.00","4475247.00"
"Tlaxcala","2022","FONDO MACRO PARA EL DESARROLLO INTEGRAL DE TLAXCALA","12906954.00","13728999.47"
"Tlaxcala","2022","COORDINACIÓN DE RADIO CINE Y TELEVISIÓN","31152184.00","30989004.31"
"Tlaxcala","2022","INSTITUTO TLAXCALTECA DE DESARROLLO TAURINO","2834839.00","2203186.81"
"Tlaxcala","2022","INSTITUTO TLAXCALTECA DE LA CULTURA","50253629.00","49104894.98"
"Tlaxcala","2022","INSTITUTO DEL DEPORTE DE TLAXCALA","28826237.00","76149183.00"
"Tlaxcala","2022","COORDINACIÓN DE SERVICIO SOCIAL DE INSTITUCIONES DE EDUCACIÓN SUPERIOR","1570051.00","2231718.00"
"Tlaxcala","2022","COLEGIO DE ESTUDIOS CIENTÍFICOS Y TECNOLÓGICOS DEL ESTADO DE TLAXCALA","267203811.00","569740958.31"
"Tlaxcala","2022","COLEGIO DE BACHILLERES DEL ESTADO DE TLAXCALA","296278576.00","548028616.27"
"Tlaxcala","2022","INSTITUTO TLAXCALTECA DE LA INFRAESTRUCTURA FÍSICA EDUCATIVA","194890595.00","266081978.19"
"Tlaxcala","2022","UNIVERSIDAD POLITÉCNICA DE TLAXCALA","68936931.00","89422065.00"
"Tlaxcala","2022","INSTITUTO TECNOLÓGICO SUPERIOR DE TLAXCO","15111321.00","15827367.00"
"Tlaxcala","2022","UNIVERSIDAD TECNOLÓGICA DE TLAXCALA","40930000.00","94483049.00"
"Tlaxcala","2022","INSTITUTO TLAXCALTECA PARA LA EDUCACIÓN DE LOS ADULTOS","64432705.00","67729249.84"
"Tlaxcala","2022","CENTRO DE EDUCACIÓN CONTINUA Y A DISTANCIA","9788121.00","7372810.06"
"Tlaxcala","2022","EL COLEGIO DE TLAXCALA A.C.","16344220.00","16707913.00"
"Tlaxcala","2022","INSTITUTO ESTATAL DE LA MUJER","12688069.00","28689214.21"
"Tlaxcala","2022","SISTEMA ESTATAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA","265015708.00","437258042.98"
"Tlaxcala","2022","INSTITUTO TLAXCALTECA DE ASISTENCIA ESPECIALIZADA A LA SALUD","34367245.00","35662384.86"
"Tlaxcala","2022","COMISIÓN ESTATAL DE ARBITRAJE MÉDICO","2901128.00","3061846.52"
"Tlaxcala","2022","COMISIÓN EJECUTIVA DE ATENCIÓN A VICTIMAS Y OFENDIDOS","4734046.00","4734046.00"
"Tlaxcala","2022","INSTITUTO TLAXCALTECA DE LA JUVENTUD","8946362.00","8946362.00"
"Tlaxcala","2022","INSTITUTO DE CAPACITACIÓN PARA EL TRABAJO DEL ESTADO DE TLAXCALA","33220969.00","83334114.80"
"Tlaxcala","2022","UNIDAD DE SERVICIOS EDUCATIVOS DE TLAXCALA","6199833761.00","6299160281.51"
"Tlaxcala","2022","COLEGIO DE EDUCACIÓN PROFESIONAL TÉCNICA DEL ESTADO DE TLAXCALA","66986135.00","69205027.76"
"Tlaxcala","2022","INSTITUTO DE ACCESO A LA INFORMACIÓN PÚBLICA Y PROTECCIÓN DE DATOS PERSONALES PARA EL ESTADO DE TLAXCALA","17379753.00","18778547.00"
"Tlaxcala","2022","TRIBUNAL DE CONCILIACIÓN Y ARBITRAJE DEL ESTADO","17022339.00","18798240.00"
"Tlaxcala","2022","INSTITUTO INMOBILIARIO DE DESARROLLO URBANO Y VIVIENDA DEL ESTADO DE TLAXCALA","118693543.00","119334439.75"
"Tlaxcala","2022","SECRETARIA DE SEGURIDAD CIUDADANA","0.00","624042997.22"
"Tlaxcala","2022","COMISIÓN ESTATAL DE AGUA DE TLAXCALA","16191266.00","16497669.50"
"Tlaxcala","2022","CENTRO DE SERVICIOS INTEGRALES PARA EL TRATAMIENTO DE AGUAS RESIDUALES DEL ESTADO DE TLAXCALA","55498582.00","60302694.54"
"Tlaxcala","2022","UNIVERSIDAD POLITÉCNICA DE TLAXCALA REGIÓN PONIENTE","10220438.00","20423687.47"
"Tlaxcala","2022","TRIBUNAL ELECTORAL DE TLAXCALA","34121343.00","41844263.00"
"Tlaxcala","2022","CASA DE LAS ARTESANIAS DE TLAXCALA","12054510.00","10864476.40"
"Tlaxcala","2022","COORDINACIÓN GENERAL DE PLANEACIÓN E INVERSIÓN","51083648.00","46430624.77"
"Tlaxcala","2022","SECRETARIA EJECUTIVA DEL SISTEMA ANTICORRUPCION DEL ESTADO DE TLAXCALA","12233186.00","12233186.00"
"Tlaxcala","2022","CENTRO DE CONCILIACIÓN LABORAL DEL ESTADO DE TLAXCALA","15643015.00","15643015.00"
"Tlaxcala","2022","SECRETARÍA DE BIENESTAR","465709649.00","465665480.08"
"Tlaxcala","2022","SECRETARÍA DE TRABAJO Y COMPETITIVIDAD","8008416.00","34798887.53"
"Tlaxcala","2022","TRIBUNAL DE JUSTICIA ADMINISTRATIVA","50481622.00","57670197.00"
"Tlaxcala","2022","PROCURADURÍA DE PROTECCIÓN AL AMBIENTE DEL ESTADO DE TLAXCALA","0.00","16474492.03"
"Tlaxcala","2022","TOTAL DEL GASTO","22620419241.00","25556858357.37"
"Tlaxcala","2021","PODER LEGISLATIVO","350180621.00","398095147.31"
"Tlaxcala","2021","PODER JUDICIAL","402911181.00","477513610.48"
"Tlaxcala","2021","UNIVERSIDAD AUTONOMA DE TLAXCALA","115386100.00","869180492.19"
"Tlaxcala","2021","DESPACHO DEL GOBERNADOR","100650058.00","87285220.33"
"Tlaxcala","2021","SECRETARÍA DE GOBIERNO","126821915.00","368209687.47"
"Tlaxcala","2021","OFICIALÍA MAYOR DE GOBIERNO","178921985.00","264703476.14"
"Tlaxcala","2021","PROCURADURÍA GENERAL DE JUSTICIA","260571570.00","256275530.16"
"Tlaxcala","2021","SECRETARÍA DE PLANEACIÓN Y FINANZAS","1826463623.00","865246439.93"
"Tlaxcala","2021","MUNICIPIOS","3783877802.00","4391039775.92"
"Tlaxcala","2021","SECRETARÍA DE DESARROLLO ECONÓMICO","50815032.00","43829525.65"
"Tlaxcala","2021","SECRETARÍA DE TURISMO","36716545.00","28810206.90"
"Tlaxcala","2021","SECRETARÍA DE INFRAESTRUCTURA","746447343.00","772983188.36"
"Tlaxcala","2021","SECRETARÍA DE EDUCACIÓN PÚBLICA","1089282313.00","1094960391.41"
"Tlaxcala","2021","SECRETARÍA DE MOVILIDAD Y TRANSPORTES","106509965.00","95605738.49"
"Tlaxcala","2021","O.P.D SALUD DE TLAXCALA","2487257900.00","3866734763.18"
"Tlaxcala","2021","SECRETARÍA DE LA FUNCIÓN PÚBLICA","34232730.00","40607303.02"
"Tlaxcala","2021","SECRETARÍA DE FOMENTO AGROPECUARIO","213473531.00","208447619.88"
"Tlaxcala","2021","SISTEMA ESTATAL DE PROMOCIÓN DEL EMPLEO Y DESARROLLO COMUNITARIO","40609244.00","35496822.61"
"Tlaxcala","2021","COORDINACIÓN GENERAL DE INFORMACIÓN Y RELACIONES PÚBLICAS","28137130.00","24025761.47"
"Tlaxcala","2021","SECRETARÍA DE MEDIO AMBIENTE","76067893.00","73312927.87"
"Tlaxcala","2021","COMISIÓN ESTATAL DE DERECHOS HUMANOS","23869013.00","23869013.00"
"Tlaxcala","2021","INSTITUTO TLAXCALTECA DE ELECCIONES","185782415.00","205262417.00"
"Tlaxcala","2021","COORDINACIÓN ESTATAL DE PROTECCIÓN CIVIL","10282076.00","9092585.36"
"Tlaxcala","2021","CONSEJO ESTATAL DE POBLACIÓN","3934789.00","4135634.55"
"Tlaxcala","2021","COMISIÓN EJECUTIVA DEL SISTEMA ESTATAL DE SEGURIDAD PÚBLICA","217837901.00","224545749.42"
"Tlaxcala","2021","INSTITUTO DE CATASTRO","6401364.00","6716094.13"
"Tlaxcala","2021","FIDEICOMISO DE LA CIUDAD INDUSTRIAL DE XICOHTENCATL","4344900.00","4127655.00"
"Tlaxcala","2021","FONDO MACRO PARA EL DESARROLLO INTEGRAL DE TLAXCALA","12487307.00","12487307.00"
"Tlaxcala","2021","COORDINACIÓN DE RADIO CINE Y TELEVISIÓN","29878267.00","28098040.01"
"Tlaxcala","2021","INSTITUTO TLAXCALTECA DE DESARROLLO TAURINO","2743448.00","3054024.45"
"Tlaxcala","2021","INSTITUTO TLAXCALTECA DE LA CULTURA","43759566.00","41342068.69"
"Tlaxcala","2021","INSTITUTO DEL DEPORTE DE TLAXCALA","22389196.00","22519061.00"
"Tlaxcala","2021","COORDINACIÓN DE SERVICIO SOCIAL DE INSTITUCIONES DE EDUCACIÓN SUPERIOR","1545406.00","1707943.00"
"Tlaxcala","2021","COLEGIO DE ESTUDIOS CIENTÍFICOS Y TECNOLÓGICOS DEL ESTADO DE TLAXCALA","261687044.00","543880543.16"
"Tlaxcala","2021","COLEGIO DE BACHILLERES DEL ESTADO DE TLAXCALA","288924203.00","515208712.39"
"Tlaxcala","2021","INSTITUTO TLAXCALTECA DE LA INFRAESTRUCTURA FÍSICA EDUCATIVA","264094556.00","157057147.91"
"Tlaxcala","2021","UNIVERSIDAD POLITÉCNICA DE TLAXCALA","68324407.00","87829394.00"
"Tlaxcala","2021","INSTITUTO TECNOLÓGICO SUPERIOR DE TLAXCO","14745240.00","15273131.35"
"Tlaxcala","2021","UNIVERSIDAD TECNOLÓGICA DE TLAXCALA","40000000.00","73159181.00"
"Tlaxcala","2021","INSTITUTO TLAXCALTECA PARA LA EDUCACIÓN DE LOS ADULTOS","61841256.00","67168679.33"
"Tlaxcala","2021","CENTRO DE EDUCACIÓN CONTINUA Y A DISTANCIA","9536806.00","7543310.96"
"Tlaxcala","2021","EL COLEGIO DE TLAXCALA A.C.","16414787.00","15809582.00"
"Tlaxcala","2021","INSTITUTO ESTATAL DE LA MUJER","12372471.00","26816956.17"
"Tlaxcala","2021","SISTEMA ESTATAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA","230041081.00","233693956.84"
"Tlaxcala","2021","INSTITUTO TLAXCALTECA PARA PERSONAS CON DISCAPACIDAD","9394820.00","9983740.32"
"Tlaxcala","2021","INSTITUTO TLAXCALTECA DE ASISTENCIA ESPECIALIZADA A LA SALUD","33133138.00","32316471.13"
"Tlaxcala","2021","COMISIÓN ESTATAL DE ARBITRAJE MÉDICO","2784245.00","2621613.39"
"Tlaxcala","2021","COMISIÓN EJECUTIVA DE ATENCIÓN A VICTIMAS Y OFENDIDOS","4089932.00","4145863.00"
"Tlaxcala","2021","INSTITUTO TLAXCALTECA DE LA JUVENTUD","8819288.00","8819288.00"
"Tlaxcala","2021","INSTITUTO DE CAPACITACIÓN PARA EL TRABAJO DEL ESTADO DE TLAXCALA","32430683.00","81276052.00"
"Tlaxcala","2021","UNIDAD DE SERVICIOS EDUCATIVOS DE TLAXCALA","5719339566.00","5799314305.03"
"Tlaxcala","2021","COLEGIO DE EDUCACIÓN PROFESIONAL TÉCNICA DEL ESTADO DE TLAXCALA","64566545.00","63807565.08"
"Tlaxcala","2021","INSTITUTO DE ACCESO A LA INFORMACIÓN PÚBLICA Y PROTECCIÓN DE DATOS PERSONALES PARA EL ESTADO DE TLAXCALA","16663284.00","18277880.00"
"Tlaxcala","2021","TRIBUNAL DE CONCILIACIÓN Y ARBITRAJE DEL ESTADO","16297339.00","18551924.00"
"Tlaxcala","2021","INSTITUTO INMOBILIARIO DE DESARROLLO URBANO Y VIVIENDA DEL ESTADO DE TLAXCALA","22220743.00","55346214.15"
"Tlaxcala","2021","SECRETARIA DE SEGURIDAD CIUDADANA","703789854.00","482716999.66"
"Tlaxcala","2021","COMISIÓN ESTATAL DE AGUA DE TLAXCALA","16073545.00","15770367.75"
"Tlaxcala","2021","CENTRO DE SERVICIOS INTEGRALES PARA EL TRATAMIENTO DE AGUAS RESIDUALES DEL ESTADO DE TLAXCALA","51533977.00","55384224.31"
"Tlaxcala","2021","UNIVERSIDAD POLITÉCNICA DE TLAXCALA REGIÓN PONIENTE","10150500.00","19458105.38"
"Tlaxcala","2021","TRIBUNAL ELECTORAL DE TLAXCALA","32623053.00","44352886.00"
"Tlaxcala","2021","CASA DE LAS ARTESANIAS DE TLAXCALA","11591457.00","9402902.15"
"Tlaxcala","2021","COORDINACIÓN GENERAL DE PLANEACIÓN E INVERSIÓN","11870234.00","9857108.77"
"Tlaxcala","2021","SECRETARIA EJECUTIVA DEL SISTEMA ANTICORRUPCION DEL ESTADO DE TLAXCALA","11724992.00","11724992.00"
"Tlaxcala","2021","CENTRO DE CONCILIACIÓN LABORAL DEL ESTADO DE TLAXCALA","0.00","3000000.00"
"Tlaxcala","2021","TOTAL DEL GASTO","20667669175.00","23338890318.61"
"Tlaxcala","2020","PODER LEGISLATIVO","328694985.00","354851879.44"
"Tlaxcala","2020","PODER JUDICIAL","368080000.00","412622417.01"
"Tlaxcala","2020","UNIVERSIDAD AUTONOMA DE TLAXCALA","107453569.86","851028276.55"
"Tlaxcala","2020","DESPACHO DEL GOBERNADOR","97821062.67","78586708.44"
"Tlaxcala","2020","SECRETARÍA DE GOBIERNO","117204557.00","144849644.17"
"Tlaxcala","2020","OFICIALÍA MAYOR DE GOBIERNO","164143445.17","240967765.80"
"Tlaxcala","2020","PROCURADURÍA GENERAL DE JUSTICIA","250075050.65","241400885.81"
"Tlaxcala","2020","SECRETARÍA DE PLANEACIÓN Y FINANZAS","2452486748.99","743952345.19"
"Tlaxcala","2020","MUNICIPIOS","3747651920.90","4583889589.25"
"Tlaxcala","2020","SECRETARÍA DE DESARROLLO ECONÓMICO","49762962.47","35954277.14"
"Tlaxcala","2020","SECRETARÍA DE TURISMO","37883672.16","27314556.36"
"Tlaxcala","2020","SECRETARÍA DE INFRAESTRUCTURA","759514518.78","792737931.54"
"Tlaxcala","2020","SECRETARÍA DE EDUCACIÓN PÚBLICA","1089282312.50","970291818.99"
"Tlaxcala","2020","SECRETARÍA DE MOVILIDAD Y TRANSPORTES","103655066.00","84579438.00"
"Tlaxcala","2020","O.P.D SALUD DE TLAXCALA","2059977361.48","4085282820.45"
"Tlaxcala","2020","SECRETARÍA DE LA FUNCIÓN PÚBLICA","33230113.08","34813500.35"
"Tlaxcala","2020","SECRETARÍA DE FOMENTO AGROPECUARIO","212574759.68","181154116.93"
"Tlaxcala","2020","SISTEMA ESTATAL DE PROMOCIÓN DEL EMPLEO Y DESARROLLO COMUNITARIO","39222269.00","31898505.19"
"Tlaxcala","2020","COORDINACIÓN GENERAL DE INFORMACIÓN Y RELACIONES PÚBLICAS","27349304.21","23483404.80"
"Tlaxcala","2020","SECRETARÍA DE MEDIO AMBIENTE","73712188.10","68891188.83"
"Tlaxcala","2020","COMISIÓN ESTATAL DE DERECHOS HUMANOS","22487162.71","22487162.71"
"Tlaxcala","2020","INSTITUTO TLAXCALTECA DE ELECCIONES","83042151.03","86191686.03"
"Tlaxcala","2020","COORDINACIÓN ESTATAL DE PROTECCIÓN CIVIL","10111244.98","8079053.03"
"Tlaxcala","2020","CONSEJO ESTATAL DE POBLACIÓN","3801467.00","3801467.00"
"Tlaxcala","2020","COMISIÓN EJECUTIVA DEL SISTEMA ESTATAL DE SEGURIDAD PÚBLICA","221548337.00","224169735.95"
"Tlaxcala","2020","INSTITUTO DE CATASTRO","6194012.00","6188116.00"
"Tlaxcala","2020","FIDEICOMISO DE LA CIUDAD INDUSTRIAL DE XICOHTENCATL","4138000.00","23931100.00"
"Tlaxcala","2020","FONDO MACRO PARA EL DESARROLLO INTEGRAL DE TLAXCALA","12111454.00","31505881.30"
"Tlaxcala","2020","COORDINACIÓN DE RADIO CINE Y TELEVISIÓN","29369792.30","27151461.93"
"Tlaxcala","2020","INSTITUTO TLAXCALTECA DE DESARROLLO TAURINO","1313668.91","2135299.88"
"Tlaxcala","2020","INSTITUTO TLAXCALTECA DE LA CULTURA","42789220.98","50466333.21"
"Tlaxcala","2020","INSTITUTO DEL DEPORTE DE TLAXCALA","21828419.56","32409451.08"
"Tlaxcala","2020","COORDINACIÓN DE SERVICIO SOCIAL DE INSTITUCIONES DE EDUCACIÓN SUPERIOR","1503237.00","1428075.00"
"Tlaxcala","2020","COLEGIO DE ESTUDIOS CIENTÍFICOS Y TECNOLÓGICOS DEL ESTADO DE TLAXCALA","249602298.45","541137187.31"
"Tlaxcala","2020","COLEGIO DE BACHILLERES DEL ESTADO DE TLAXCALA","288924202.68","517783260.10"
"Tlaxcala","2020","INSTITUTO TLAXCALTECA DE LA INFRAESTRUCTURA FÍSICA EDUCATIVA","212434504.01","172505948.90"
"Tlaxcala","2020","UNIVERSIDAD POLITÉCNICA DE TLAXCALA","68324407.00","95918098.82"
"Tlaxcala","2020","INSTITUTO TECNOLÓGICO SUPERIOR DE TLAXCO","14745239.65","15299335.02"
"Tlaxcala","2020","UNIVERSIDAD TECNOLÓGICA DE TLAXCALA","40000000.00","80805473.58"
"Tlaxcala","2020","INSTITUTO TLAXCALTECA PARA LA EDUCACIÓN DE LOS ADULTOS","61398281.80","69846272.85"
"Tlaxcala","2020","CENTRO DE EDUCACIÓN CONTINUA Y A DISTANCIA","9299900.00","7191365.59"
"Tlaxcala","2020","EL COLEGIO DE TLAXCALA A.C.","16378546.62","19514056.28"
"Tlaxcala","2020","INSTITUTO ESTATAL DE LA MUJER","12200895.00","23483486.42"
"Tlaxcala","2020","SISTEMA ESTATAL PARA EL DESARROLLO INTEGRAL DE LA FAMILIA","229872963.45","263423094.82"
"Tlaxcala","2020","INSTITUTO TLAXCALTECA PARA PERSONAS CON DISCAPACIDAD","9109558.69","12654080.76"
"Tlaxcala","2020","INSTITUTO TLAXCALTECA DE ASISTENCIA ESPECIALIZADA A LA SALUD","32611042.76","30106610.86"
"Tlaxcala","2020","COMISIÓN ESTATAL DE ARBITRAJE MÉDICO","2716562.09","2271609.28"
"Tlaxcala","2020","COMISIÓN EJECUTIVA DE ATENCIÓN A VICTIMAS Y OFENDIDOS","3998715.23","3998715.23"
"Tlaxcala","2020","INSTITUTO TLAXCALTECA DE LA JUVENTUD","8708382.56","8462963.43"
"Tlaxcala","2020","INSTITUTO DE CAPACITACIÓN PARA EL TRABAJO DEL ESTADO DE TLAXCALA","32430683.00","79778771.38"
"Tlaxcala","2020","UNIDAD DE SERVICIOS EDUCATIVOS DE TLAXCALA","5700265996.00","5902398090.61"
"Tlaxcala","2020","COLEGIO DE EDUCACIÓN PROFESIONAL TÉCNICA DEL ESTADO DE TLAXCALA","60939689.00","64615246.59"
"Tlaxcala","2020","INSTITUTO DE ACCESO A LA INFORMACIÓN PÚBLICA Y PROTECCIÓN DE DATOS PERSONALES PARA EL ESTADO DE TLAXCALA","15352090.08","16596435.08"
"Tlaxcala","2020","TRIBUNAL DE CONCILIACIÓN Y ARBITRAJE DEL ESTADO","15061589.44","17048108.44"
"Tlaxcala","2020","INSTITUTO INMOBILIARIO DE DESARROLLO URBANO Y VIVIENDA DEL ESTADO DE TLAXCALA","22220743.00","50270743.00"
"Tlaxcala","2020","SECRETARIA DE SEGURIDAD CIUDADANA","639425176.64","651871286.73"
"Tlaxcala","2020","COMISIÓN ESTATAL DE AGUA DE TLAXCALA","15898964.14","15604515.93"
"Tlaxcala","2020","CENTRO DE SERVICIOS INTEGRALES PARA EL TRATAMIENTO DE AGUAS RESIDUALES DEL ESTADO DE TLAXCALA","49939468.11","51010242.78"
"Tlaxcala","2020","UNIVERSIDAD POLITÉCNICA DE TLAXCALA REGIÓN PONIENTE","9650500.00","49791172.23"
"Tlaxcala","2020","RÉGIMEN ESTATAL DE PROTECCIÓN SOCIAL EN SALUD EN TLAXCALA","315909000.00","315909000.00"
"Tlaxcala","2020","TRIBUNAL ELECTORAL DE TLAXCALA","27578989.00","33140173.00"
"Tlaxcala","2020","CASA DE LAS ARTESANIAS DE TLAXCALA","11461391.97","9587296.19"
"Tlaxcala","2020","SECRETARÍA DE POLÍTICAS PÚBLICAS Y PARTICIPACIÓN CIUDADANA","11636215.74","9875870.74"
"Tlaxcala","2020","SECRETARIA EJECUTIVA DEL SISTEMA ANTICORRUPCION DEL ESTADO DE TLAXCALA","10931810.72","10931810.72"
"Tlaxcala","2020","TOTAL DEL GASTO","20779041842.00","23651326216.03"
"Tlaxcala","2019","PODER LEGISLATIVO","307504800.00","366350449.16"
"Tlaxcala","2019","PODER JUDICIAL","294954131.58","357630350.87"
"Tlaxcala","2019","UNIVERSIDAD AUTONOMA DE TLAXCALA","103422984.80","825812261.28"
"Tlaxcala","2019","DESPACHO DEL GOBERNADOR","80586408.85","83556712.02"
"Tlaxcala","2019","SECRETARÍA DE GOBIERNO","682223149.45","373496231.19"
"Tlaxcala","2019","OFICIALÍA MAYOR DE GOBIERNO","173340680.00","202453354.82"
"Tlaxcala","2019","PROCURADURÍA GENERAL DE JUSTICIA","161338071.72","180917255.89"
"Tlaxcala","2019","SECRETARÍA DE PLANEACIÓN Y FINANZAS","1710610936.30","1586589580.85"
"Tlaxcala","2019","MUNICIPIOS","3320166077.27","4312867566.83"
"Tlaxcala","2019","SECRETARÍA DE DESARROLLO ECONÓMICO","48215394.00","34862834.06"
"Tlaxcala","2019","SECRETARÍA DE TURISMO","34071668.62","34584381.77"
"Tlaxcala","2019","SECRETARÍA DE INFRAESTRUCTURA","638699825.68","999073049.59"
"Tlaxcala","2019","SECRETARÍA DE EDUCACIÓN PÚBLICA","1042403112.50","927254432.89"
"Tlaxcala","2019","SECRETARÍA DE MOVILIDAD Y TRANSPORTES","99798718.00","91255422.45"
"Tlaxcala","2019","O.P.D SALUD DE TLAXCALA","1912819260.13","2357330960.15"
"Tlaxcala","2019","SECRETARÍA DE LA FUNCIÓN PÚBLICA","31171903.70","40619240.07"
"Tlaxcala","2019","SECRETARÍA DE FOMENTO AGROPECUARIO","204374335.00","205255067.15"
"Tlaxcala","2019","SISTEMA ESTATAL DE PROMOCIÓN DEL EMPLEO Y DESARROLLO COMUNITARIO","37558515.00","31629415.96"
"Tlaxcala","2019","COORDINACIÓN GENERAL DE INFORMACIÓN Y RELACIONES PÚBLICAS","25653209.00","22402564.17"
"Tlaxcala","2019","SECRETARÍA DE MEDIO AMBIENTE","70248354.00","66867904.99"
"Tlaxcala","2019","COMISIÓN ESTATAL DE DERECHOS HUMANOS","21866660.40","22957356.07"
