Municipio,Año,Código,Concepto,Aprobado,Devengado, 
Pachuca de Soto,2019,COG39,Otros Servicios Generales,17124911.00,25196694.84,
Pachuca de Soto,2019,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",123686646.00,154401819.09,
Pachuca de Soto,2019,COG41,Transferencias Internas y Asignaciones del Sector Público,53250177.00,54240252.06,
Pachuca de Soto,2019,COG42,Transferencias al Resto del Sector Público,0.00,0.00,
Pachuca de Soto,2019,COG43,Subsidios y Subvenciones,0.00,22208453.08,
Pachuca de Soto,2019,COG44,Ayudas Sociales,7965174.00,5120311.95,
Pachuca de Soto,2019,COG45,Pensiones y Jubilaciones,62471295.00,72832802.00,
Pachuca de Soto,2019,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,
Pachuca de Soto,2019,COG47,Transferencias a la Seguridad Social,0.00,0.00,
Pachuca de Soto,2019,COG48,Donativos,0.00,0.00,
Pachuca de Soto,2019,COG49,Transferencias al Exterior,0.00,0.00,
Pachuca de Soto,2019,COG05,"Bienes Muebles, Inmuebles e Intangibles",13723677.92,15083333.60,
Pachuca de Soto,2019,COG51,Mobiliario y Equipo de Administración,1550754.00,1121022.18,
Pachuca de Soto,2019,COG52,Mobiliario y Equipo Educacional y Recreativo,197984.00,433755.96,
Pachuca de Soto,2019,COG53,Equipo e Instrumental Médico y de Laboratorio,0.00,0.00,
Pachuca de Soto,2019,COG54,Vehículos y Equipo de Transporte,6403696.00,9663035.12,
Pachuca de Soto,2019,COG55,Equipo de Defensa y Seguridad,0.00,0.00,
Pachuca de Soto,2019,COG56,"Maquinaria, Otros Equipos y Herramientas",4354613.92,3725446.30,
Pachuca de Soto,2019,COG57,Activos Biológicos,60000.00,60000.04,
Pachuca de Soto,2019,COG58,Bienes Inmuebles,0.00,0.00,
Pachuca de Soto,2019,COG59,Activos Intangibles,1156630.00,80074.00,
Pachuca de Soto,2019,COG06,Inversión Pública                  ,34799462.00,53127396.66,
Pachuca de Soto,2019,COG61,Obra Pública en Bienes de Dominio Público,34799462.00,53127396.66,
Pachuca de Soto,2019,COG62,Obra Pública en Bienes Propios,0.00,0.00,
Pachuca de Soto,2019,COG63,Proyectos Productivos y Acciones de Fomento,0.00,0.00,
Pachuca de Soto,2019,COG07,Inversiones Financieras y Otras Provisiones,0.00,0.00,
Pachuca de Soto,2019,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,0.00,
Pachuca de Soto,2019,COG72,Acciones y Participaciones de Capital,0.00,0.00,
Pachuca de Soto,2019,COG73,Compra de Títulos y Valores,0.00,0.00,
Pachuca de Soto,2019,COG74,Concesión de Préstamos,0.00,0.00,
Pachuca de Soto,2019,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,
Pachuca de Soto,2019,COG76,Otras Inversiones Financieras,0.00,0.00,
Pachuca de Soto,2019,COG78,Provisiones para Contingencias y Otras Erogaciones Especiales,0.00,0.00,
Pachuca de Soto,2019,COG08,Participaciones y Aportaciones     ,3497604.00,11802154.00,
Pachuca de Soto,2019,COG81,Participaciones,0.00,0.00,
Pachuca de Soto,2019,COG82,Aportaciones,0.00,0.00,
Pachuca de Soto,2019,COG83,Convenios,3497604.00,11802154.00,
Pachuca de Soto,2019,COG09,Deuda Pública                      ,0.00,0.00,
Pachuca de Soto,2019,COG91,Amortización de la Deuda Pública,0.00,0.00,
Pachuca de Soto,2019,COG92,Intereses de la Deuda Pública,0.00,0.00,
Pachuca de Soto,2019,COG93,Comisiones de la Deuda Pública,0.00,0.00,
Pachuca de Soto,2019,COG94,Gastos de la Deuda Pública,0.00,0.00,
Pachuca de Soto,2019,COG95,Costo por Coberturas,0.00,0.00,
Pachuca de Soto,2019,COG96,Apoyos Financieros,0.00,0.00,
Pachuca de Soto,2019,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,0.00,0.00,
Pachuca de Soto,2019,COGTOT,Total del Gasto,857472492.04,974933549.56,
Puebla,2019,COG01, Servicios Personales               ,1737822467.00,1627659107.85,
Puebla,2019,COG11,Remuneraciones al Personal  de Carácter Permanente,611498822.00,603622661.81,
Puebla,2019,COG12,Remuneraciones al Personal  de Carácter Transitorio,28201298.00,34689697.57,
Puebla,2019,COG13,Remuneraciones Adicionales y Especiales,490898411.00,456079713.17,
Puebla,2019,COG14,Seguridad Social,263126086.00,247011611.90,
Puebla,2019,COG15,Otras Prestaciones Sociales y Económicas,264637056.00,274141991.00,
Puebla,2019,COG16,Previsiones,74121960.00,0.00,
Puebla,2019,COG17,Pago de Estímulos a Servidores Públicos,5338834.00,12113432.40,
Puebla,2019,COG02,Materiales y Suministros           ,278669730.00,293792722.74,
Puebla,2019,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",47288094.00,36343022.13,
Puebla,2019,COG22,Alimentos y Utensilios,12224646.00,8591630.55,
Puebla,2019,COG23,Materias Primas y Materiales de Producción y Comercialización,25000.00,101191.98,
Puebla,2019,COG24,Materiales y Artículos de Construcción y Reparación,42563387.00,40811314.84,
Puebla,2019,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",8040368.00,5736959.15,
Puebla,2019,COG26,"Combustibles, Lubricantes y Aditivos",105453889.00,150400130.41,
Puebla,2019,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",56962103.00,36988807.43,
Puebla,2019,COG28,Materiales y Suministros para Seguridad,0.00,92800.00,
Puebla,2019,COG29,"Herramientas, Refacciones y Accesorios Menores",6112243.00,14726866.25,
Puebla,2019,COG03,Servicios Generales                ,1165593166.00,1213422775.47,
Puebla,2019,COG31,Servicios Básicos,474861272.00,541997953.46,
Puebla,2019,COG32,Servicios de Arrendamiento,77077960.00,66178672.02,
Puebla,2019,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",194518840.00,176614840.38,
Puebla,2019,COG34,"Servicios Financieros, Bancarios y Comerciales",43768761.00,34027605.92,
Puebla,2019,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",166971915.00,176416884.59,
Puebla,2019,COG36,Servicios de Comunicación Social y Publicidad,37041984.00,94020732.18,
Puebla,2019,COG37,Servicios de Traslados y Viáticos,7380763.00,5510468.84,
Puebla,2019,COG38,Servicios Oficiales,24566309.00,23225584.72,
Puebla,2019,COG39,Otros Servicios Generales,139405362.00,95430033.36,
Puebla,2019,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",1053790914.00,971716725.64,
Puebla,2019,COG41,Transferencias Internas y Asignaciones del Sector Público,604325036.00,651867382.15,
Puebla,2019,COG42,Transferencias al Resto del Sector Público,450650.00,21672744.27,
Puebla,2019,COG43,Subsidios y Subvenciones,25910000.00,32681896.07,
Puebla,2019,COG44,Ayudas Sociales,395909698.00,264844188.65,
Puebla,2019,COG45,Pensiones y Jubilaciones,25000000.00,0.00,
Puebla,2019,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,
Puebla,2019,COG47,Transferencias a la Seguridad Social,0.00,0.00,
Puebla,2019,COG48,Donativos,0.00,0.00,
Puebla,2019,COG49,Transferencias al Exterior,2195530.00,650514.50,
Puebla,2019,COG05,"Bienes Muebles, Inmuebles e Intangibles",99458403.00,186319014.94,
Puebla,2019,COG51,Mobiliario y Equipo de Administración,41884846.00,23256796.00,
Puebla,2019,COG52,Mobiliario y Equipo Educacional y Recreativo,3220000.00,1107150.18,
Puebla,2019,COG53,Equipo e Instrumental Médico y de Laboratorio,3313900.00,905664.20,
Puebla,2019,COG54,Vehículos y Equipo de Transporte,28818857.00,153331449.90,
Puebla,2019,COG55,Equipo de Defensa y Seguridad,0.00,0.00,
Puebla,2019,COG56,"Maquinaria, Otros Equipos y Herramientas",8676598.00,6992954.66,
Puebla,2019,COG57,Activos Biológicos,0.00,0.00,
Puebla,2019,COG58,Bienes Inmuebles,1901720.00,0.00,
Puebla,2019,COG59,Activos Intangibles,11642482.00,725000.00,
Puebla,2019,COG06,Inversión Pública                  ,230054579.00,288093105.73,
Puebla,2019,COG61,Obra Pública en Bienes de Dominio Público,226594579.00,287115220.69,
Puebla,2019,COG62,Obra Pública en Bienes Propios,3460000.00,977885.04,
Puebla,2019,COG63,Proyectos Productivos y Acciones de Fomento,0.00,0.00,
Puebla,2019,COG07,Inversiones Financieras y Otras Provisiones,386472128.00,0.00,
Puebla,2019,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,0.00,
Puebla,2019,COG72,Acciones y Participaciones de Capital,0.00,0.00,
Puebla,2019,COG73,Compra de Títulos y Valores,0.00,0.00,
Puebla,2019,COG74,Concesión de Préstamos,0.00,0.00,
Puebla,2019,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,
Puebla,2019,COG76,Otras Inversiones Financieras,0.00,0.00,
Puebla,2019,COG78,Provisiones para Contingencias y Otras Erogaciones Especiales,386472128.00,0.00,
Puebla,2019,COG08,Participaciones y Aportaciones     ,0.00,4944456.92,
Puebla,2019,COG81,Participaciones,0.00,0.00,
Puebla,2019,COG82,Aportaciones,0.00,0.00,
Puebla,2019,COG83,Convenios,0.00,4944456.92,
Puebla,2019,COG09,Deuda Pública                      ,96271013.00,111022978.50,
Puebla,2019,COG91,Amortización de la Deuda Pública,52019702.00,93216253.12,
Puebla,2019,COG92,Intereses de la Deuda Pública,27386407.00,17063845.52,
Puebla,2019,COG93,Comisiones de la Deuda Pública,0.00,145.00,
Puebla,2019,COG94,Gastos de la Deuda Pública,864904.00,742734.86,
Puebla,2019,COG95,Costo por Coberturas,0.00,0.00,
Puebla,2019,COG96,Apoyos Financieros,0.00,0.00,
Puebla,2019,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,16000000.00,0.00,
Puebla,2019,COGTOT,Total del Gasto,5048132400.00,4696970887.79,
Queretaro,2019,COG01, Servicios Personales               ,1736124415.89,1586345309.97,
Queretaro,2019,COG11,Remuneraciones al Personal  de Carácter Permanente,1038278536.16,966069813.95,
Queretaro,2019,COG12,Remuneraciones al Personal  de Carácter Transitorio,0.00,0.00,
Queretaro,2019,COG13,Remuneraciones Adicionales y Especiales,307058944.86,274499783.47,
Queretaro,2019,COG14,Seguridad Social,229284940.27,228307636.05,
Queretaro,2019,COG15,Otras Prestaciones Sociales y Económicas,150411319.31,106216714.05,
Queretaro,2019,COG16,Previsiones,0.00,0.00,
Queretaro,2019,COG17,Pago de Estímulos a Servidores Públicos,11090675.29,11251362.45,
Queretaro,2019,COG02,Materiales y Suministros           ,201271611.54,334897579.39,
Queretaro,2019,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",15511413.46,21153799.77,
Queretaro,2019,COG22,Alimentos y Utensilios,2229523.50,14344035.09,
Queretaro,2019,COG23,Materias Primas y Materiales de Producción y Comercialización,399984.00,4379607.89,
Queretaro,2019,COG24,Materiales y Artículos de Construcción y Reparación,57542498.63,106248049.93,
Queretaro,2019,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",3770203.49,6708844.05,
Queretaro,2019,COG26,"Combustibles, Lubricantes y Aditivos",81914731.18,111144914.79,
Queretaro,2019,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",17623669.27,32123153.36,
Queretaro,2019,COG28,Materiales y Suministros para Seguridad,213500.00,566089.48,
Queretaro,2019,COG29,"Herramientas, Refacciones y Accesorios Menores",22066088.01,38229085.03,
Queretaro,2019,COG03,Servicios Generales                ,976020765.00,1760366916.79,
Queretaro,2019,COG31,Servicios Básicos,222824738.92,165418489.89,
Queretaro,2019,COG32,Servicios de Arrendamiento,41939055.20,65366519.80,
Queretaro,2019,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",294000740.51,449118416.13,
Queretaro,2019,COG34,"Servicios Financieros, Bancarios y Comerciales",30500161.32,48514519.29,
Queretaro,2019,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",271226993.46,583530378.90,
Queretaro,2019,COG36,Servicios de Comunicación Social y Publicidad,44665109.40,143771757.02,
Queretaro,2019,COG37,Servicios de Traslados y Viáticos,198000.00,1981474.45,
Queretaro,2019,COG38,Servicios Oficiales,23648500.00,215809875.94,
Queretaro,2019,COG39,Otros Servicios Generales,47017466.19,86855485.37,
Queretaro,2019,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",405708547.06,469249470.26,
Queretaro,2019,COG41,Transferencias Internas y Asignaciones del Sector Público,198373399.96,260626235.62,
Queretaro,2019,COG42,Transferencias al Resto del Sector Público,0.00,0.00,
Queretaro,2019,COG43,Subsidios y Subvenciones,2000000.00,9159574.62,
Queretaro,2019,COG44,Ayudas Sociales,72272943.10,54815753.27,
Queretaro,2019,COG45,Pensiones y Jubilaciones,133062204.00,144647906.75,
Queretaro,2019,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,
Queretaro,2019,COG47,Transferencias a la Seguridad Social,0.00,0.00,
Queretaro,2019,COG48,Donativos,0.00,0.00,
Queretaro,2019,COG49,Transferencias al Exterior,0.00,0.00,
Queretaro,2019,COG05,"Bienes Muebles, Inmuebles e Intangibles",94971234.00,301105855.87,
Queretaro,2019,COG51,Mobiliario y Equipo de Administración,7440800.00,18580781.77,
Queretaro,2019,COG52,Mobiliario y Equipo Educacional y Recreativo,85459034.00,18483639.21,
Queretaro,2019,COG53,Equipo e Instrumental Médico y de Laboratorio,0.00,281954.24,
Queretaro,2019,COG54,Vehículos y Equipo de Transporte,0.00,213311176.75,
Queretaro,2019,COG55,Equipo de Defensa y Seguridad,0.00,7029560.71,
Queretaro,2019,COG56,"Maquinaria, Otros Equipos y Herramientas",2071400.00,27291924.67,
Queretaro,2019,COG57,Activos Biológicos,0.00,0.00,
Queretaro,2019,COG58,Bienes Inmuebles,0.00,605919.65,
Queretaro,2019,COG59,Activos Intangibles,0.00,15520898.87,
Queretaro,2019,COG06,Inversión Pública                  ,1749999999.97,823514138.49,
Queretaro,2019,COG61,Obra Pública en Bienes de Dominio Público,1749999999.97,800370111.59,
Queretaro,2019,COG62,Obra Pública en Bienes Propios,0.00,23144026.90,
Queretaro,2019,COG63,Proyectos Productivos y Acciones de Fomento,0.00,0.00,
Queretaro,2019,COG07,Inversiones Financieras y Otras Provisiones,0.00,0.00,
Queretaro,2019,COG71,Inversiones para el Fomento de Actividades Productivas,0.00,0.00,
Queretaro,2019,COG72,Acciones y Participaciones de Capital,0.00,0.00,
Queretaro,2019,COG73,Compra de Títulos y Valores,0.00,0.00,
Queretaro,2019,COG74,Concesión de Préstamos,0.00,0.00,
Queretaro,2019,COG75,"Inversiones de Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,
Queretaro,2019,COG76,Otras Inversiones Financieras,0.00,0.00,
Queretaro,2019,COG78,Provisiones para Contingencias y Otras Erogaciones Especiales,0.00,0.00,
Queretaro,2019,COG08,Participaciones y Aportaciones     ,0.00,0.00,
Queretaro,2019,COG81,Participaciones,0.00,0.00,
Queretaro,2019,COG82,Aportaciones,0.00,0.00,
Queretaro,2019,COG83,Convenios,0.00,0.00,
Queretaro,2019,COG09,Deuda Pública                      ,0.00,91527260.05,
Queretaro,2019,COG91,Amortización de la Deuda Pública,0.00,0.00,
Queretaro,2019,COG92,Intereses de la Deuda Pública,0.00,0.00,
Queretaro,2019,COG93,Comisiones de la Deuda Pública,0.00,0.00,
Queretaro,2019,COG94,Gastos de la Deuda Pública,0.00,0.00,
Queretaro,2019,COG95,Costo por Coberturas,0.00,0.00,
Queretaro,2019,COG96,Apoyos Financieros,0.00,0.00,
Queretaro,2019,COG97,Adeudos de Ejercicios Fiscales Anteriores (ADEFAS)1,0.00,91527260.05,
Queretaro,2019,COGTOT,Total del Gasto,5164096573.46,5367006530.82,
Reynosa,2019,COG01, Servicios Personales               ,360655813.00,390799784.00,
Reynosa,2019,COG11,Remuneraciones al Personal  de Carácter Permanente,264926851.00,282632707.00,
Reynosa,2019,COG12,Remuneraciones al Personal  de Carácter Transitorio,842916.00,858838.00,
Reynosa,2019,COG13,Remuneraciones Adicionales y Especiales,76347252.00,75215185.00,
Reynosa,2019,COG14,Seguridad Social,2363736.00,1735517.00,
Reynosa,2019,COG15,Otras Prestaciones Sociales y Económicas,3529063.00,153626.00,
Reynosa,2019,COG16,Previsiones,0.00,0.00,
Reynosa,2019,COG17,Pago de Estímulos a Servidores Públicos,12645995.00,30203911.00,
Reynosa,2019,COG02,Materiales y Suministros           ,148967760.00,207293147.00,
Reynosa,2019,COG21,"Materiales de Administración, Emisión de Documentos y Artículos Oficiales",26825736.00,23795700.00,
Reynosa,2019,COG22,Alimentos y Utensilios,4553978.00,4280271.00,
Reynosa,2019,COG23,Materias Primas y Materiales de Producción y Comercialización,0.00,0.00,
Reynosa,2019,COG24,Materiales y Artículos de Construcción y Reparación,51842029.00,93940088.00,
Reynosa,2019,COG25,"Productos Químicos, Farmacéuticos y de Laboratorio",9238333.00,15061925.00,
Reynosa,2019,COG26,"Combustibles, Lubricantes y Aditivos",47895244.00,56523746.00,
Reynosa,2019,COG27,"Vestuarios, Blancos, Prendas de protección y Artículos Deportivos",2975992.00,5027596.00,
Reynosa,2019,COG28,Materiales y Suministros para Seguridad,0.00,0.00,
Reynosa,2019,COG29,"Herramientas, Refacciones y Accesorios Menores",5636448.00,8663821.00,
Reynosa,2019,COG03,Servicios Generales                ,455555126.00,396704955.00,
Reynosa,2019,COG31,Servicios Básicos,144203472.00,111161976.00,
Reynosa,2019,COG32,Servicios de Arrendamiento,39050348.00,37345238.00,
Reynosa,2019,COG33,"Servicios Profesionales, Científicos, Técnicos y Otros Servicios",31956600.00,47149108.00,
Reynosa,2019,COG34,"Servicios Financieros, Bancarios y Comerciales",9211500.00,5132583.00,
Reynosa,2019,COG35,"Servicios de Instalación, Reparación, Mantenimiento y Conservación",81568310.00,74025904.00,
Reynosa,2019,COG36,Servicios de Comunicación Social y Publicidad,53463462.00,52629127.00,
Reynosa,2019,COG37,Servicios de Traslados y Viáticos,3941586.00,3136802.00,
Reynosa,2019,COG38,Servicios Oficiales,45315835.00,44256660.00,
Reynosa,2019,COG39,Otros Servicios Generales,46844013.00,21867557.00,
Reynosa,2019,COG04,"Transferencias, Asignaciones, Subsidios y Otras Ayudas",232676939.00,265432673.00,
Reynosa,2019,COG41,Transferencias Internas y Asignaciones del Sector Público,194241.00,558628.00,
Reynosa,2019,COG42,Transferencias al Resto del Sector Público,0.00,0.00,
Reynosa,2019,COG43,Subsidios y Subvenciones,0.00,0.00,
Reynosa,2019,COG44,Ayudas Sociales,211983290.00,243603954.00,
Reynosa,2019,COG45,Pensiones y Jubilaciones,20499408.00,21270091.00,
Reynosa,2019,COG46,"Transferencias a Fideicomisos, Mandatos y Otros Análogos",0.00,0.00,
Reynosa,2019,COG47,Transferencias a la Seguridad Social,0.00,0.00,
Reynosa,2019,COG48,Donativos,0.00,0.00,
Reynosa,2019,COG49,Transferencias al Exterior,0.00,0.00,
Reynosa,2019,COG05,"Bienes Muebles, Inmuebles e Intangibles",49819241.00,109071998.00,
Reynosa,2019,COG51,Mobiliario y Equipo de Administración,7772054.00,10594055.00,
Reynosa,2019,COG52,Mobiliario y Equipo Educacional y Recreativo,1030473.00,2288604.00,
Reynosa,2019,COG53,Equipo e Instrumental Médico y de Laboratorio,835932.00,1149560.00,
