Estado,Año,Código,Concepto,Aprobado,Devengado, 
Veracruz,2021,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,
Veracruz,2021,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Veracruz,2021,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,
Veracruz,2021,CFTOTAL,Total del gasto,2111122684.00,2540477194.00,
Victoria,2021,CFG,Gobierno,408388642.42,391357546.70,
Victoria,2021,CFG1,Legislación,21144331.74,28027740.16,
Victoria,2021,CFG2,Justicia,1774800.00,1607686.05,
Victoria,2021,CFG3,Coordinación de la Política de Gobierno,73110915.73,41982371.78,
Victoria,2021,CFG4,Relaciones Exteriores,0.00,0.00,
Victoria,2021,CFG5,Asuntos Financieros y Hacendarios,83534910.13,69542794.57,
Victoria,2021,CFG6,Seguridad Nacional,0.00,0.00,
Victoria,2021,CFG7,Asuntos de Orden Público y de Seguridad Interior,56113460.47,61904819.21,
Victoria,2021,CFG8,Otros Servicios Generales,172710224.35,188292134.93,
Victoria,2021,CFDS,Desarrollo Social,571997349.57,589401560.99,
Victoria,2021,CFDS1,Protección Ambiental,288281272.00,287982973.22,
Victoria,2021,CFDS2,Vivienda y Servicios a la Comunidad,177305535.58,193057710.31,
Victoria,2021,CFDS3,Salud,0.00,0.00,
Victoria,2021,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",0.00,2542160.80,
Victoria,2021,CFDS5,Educación,0.00,0.00,
Victoria,2021,CFDS6,Protección Social,106410541.99,105818716.66,
Victoria,2021,CFDS7,Otros Asuntos Sociales,0.00,0.00,
Victoria,2021,CFDE,Desarrollo Económico,15707270.01,18084098.23,
Victoria,2021,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",3703567.33,8642027.15,
Victoria,2021,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",11367890.00,9049434.88,
Victoria,2021,CFDE3,Combustibles y Energía,0.00,0.00,
Victoria,2021,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,
Victoria,2021,CFDE5,Transporte,0.00,0.00,
Victoria,2021,CFDE6,Comunicaciones,0.00,0.00,
Victoria,2021,CFDE7,Turismo,635812.68,392636.20,
Victoria,2021,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,
Victoria,2021,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,
Victoria,2021,CFOA,Otras no Clasificadas en Funciones Anteriores,27000000.00,33247715.40,
Victoria,2021,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,27000000.00,33247715.40,
Victoria,2021,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,
Victoria,2021,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Victoria,2021,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,
Victoria,2021,CFTOTAL,Total del gasto,1023093262.00,1032090921.32,
Villahermosa (Centro),2021,CFG,Gobierno,994229901.45,772072376.64,
Villahermosa (Centro),2021,CFG1,Legislación,0.00,0.00,
Villahermosa (Centro),2021,CFG2,Justicia,0.00,0.00,
Villahermosa (Centro),2021,CFG3,Coordinación de la Política de Gobierno,201198748.16,215566111.54,
Villahermosa (Centro),2021,CFG4,Relaciones Exteriores,0.00,0.00,
Villahermosa (Centro),2021,CFG5,Asuntos Financieros y Hacendarios,308154935.87,97522032.82,
Villahermosa (Centro),2021,CFG6,Seguridad Nacional,0.00,0.00,
Villahermosa (Centro),2021,CFG7,Asuntos de Orden Público y de Seguridad Interior,7923509.85,7956104.77,
Villahermosa (Centro),2021,CFG8,Otros Servicios Generales,476952707.57,451028127.51,
Villahermosa (Centro),2021,CFDS,Desarrollo Social,1907950064.72,2230715894.47,
Villahermosa (Centro),2021,CFDS1,Protección Ambiental,996208920.38,1067010241.54,
Villahermosa (Centro),2021,CFDS2,Vivienda y Servicios a la Comunidad,694871517.84,914586512.02,
Villahermosa (Centro),2021,CFDS3,Salud,33480725.80,48643061.38,
Villahermosa (Centro),2021,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",84282331.49,89582975.66,
Villahermosa (Centro),2021,CFDS5,Educación,8746616.72,14601731.88,
Villahermosa (Centro),2021,CFDS6,Protección Social,89836341.85,95906189.25,
Villahermosa (Centro),2021,CFDS7,Otros Asuntos Sociales,523610.64,385182.74,
Villahermosa (Centro),2021,CFDE,Desarrollo Económico,65883575.47,105723365.44,
Villahermosa (Centro),2021,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",18468765.22,54330550.75,
Villahermosa (Centro),2021,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",33585606.17,38551856.33,
Villahermosa (Centro),2021,CFDE3,Combustibles y Energía,0.00,0.00,
Villahermosa (Centro),2021,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,
Villahermosa (Centro),2021,CFDE5,Transporte,900537.40,651522.28,
Villahermosa (Centro),2021,CFDE6,Comunicaciones,0.00,0.00,
Villahermosa (Centro),2021,CFDE7,Turismo,12928666.68,12189436.08,
Villahermosa (Centro),2021,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,
Villahermosa (Centro),2021,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,
Villahermosa (Centro),2021,CFOA,Otras no Clasificadas en Funciones Anteriores,208318135.92,208351859.98,
Villahermosa (Centro),2021,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,208318135.92,208351859.98,
Villahermosa (Centro),2021,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,
Villahermosa (Centro),2021,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Villahermosa (Centro),2021,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,
Villahermosa (Centro),2021,CFTOTAL,Total del gasto,3176381677.56,3316863496.53,
Xalapa,2021,CFG,Gobierno,1093762674.00,677931995.00,
Xalapa,2021,CFG1,Legislación,15924830.00,16602837.00,
Xalapa,2021,CFG2,Justicia,6634202.00,7902174.00,
Xalapa,2021,CFG3,Coordinación de la Política de Gobierno,245009949.00,299266611.00,
Xalapa,2021,CFG4,Relaciones Exteriores,0.00,0.00,
Xalapa,2021,CFG5,Asuntos Financieros y Hacendarios,686480382.00,86199375.00,
Xalapa,2021,CFG6,Seguridad Nacional,0.00,0.00,
Xalapa,2021,CFG7,Asuntos de Orden Público y de Seguridad Interior,27600504.00,142449991.00,
Xalapa,2021,CFG8,Otros Servicios Generales,112112807.00,125511007.00,
Xalapa,2021,CFDS,Desarrollo Social,427677168.00,980609567.00,
Xalapa,2021,CFDS1,Protección Ambiental,119283626.00,159680799.00,
Xalapa,2021,CFDS2,Vivienda y Servicios a la Comunidad,132954576.00,584141116.00,
Xalapa,2021,CFDS3,Salud,17904934.00,17915583.00,
Xalapa,2021,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",36618155.00,57235783.00,
Xalapa,2021,CFDS5,Educación,9821136.00,26703201.00,
Xalapa,2021,CFDS6,Protección Social,71716686.00,85889102.00,
Xalapa,2021,CFDS7,Otros Asuntos Sociales,39378055.00,49043983.00,
Xalapa,2021,CFDE,Desarrollo Económico,66968588.00,68591331.00,
Xalapa,2021,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",51648032.00,53599305.00,
Xalapa,2021,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",2674435.00,2496966.00,
Xalapa,2021,CFDE3,Combustibles y Energía,0.00,0.00,
Xalapa,2021,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,
Xalapa,2021,CFDE5,Transporte,0.00,0.00,
Xalapa,2021,CFDE6,Comunicaciones,0.00,0.00,
Xalapa,2021,CFDE7,Turismo,12646121.00,12495060.00,
Xalapa,2021,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,
Xalapa,2021,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,
Xalapa,2021,CFOA,Otras no Clasificadas en Funciones Anteriores,0.00,12143094.00,
Xalapa,2021,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,0.00,12143094.00,
Xalapa,2021,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,
Xalapa,2021,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Xalapa,2021,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,
Xalapa,2021,CFTOTAL,Total del gasto,1588408430.00,1739275987.00,
Zacatecas,2021,CFG,Gobierno,417162027.00,377236577.00,
Zacatecas,2021,CFG1,Legislación,0.00,0.00,
Zacatecas,2021,CFG2,Justicia,0.00,0.00,
Zacatecas,2021,CFG3,Coordinación de la Política de Gobierno,8433856.00,8602505.00,
Zacatecas,2021,CFG4,Relaciones Exteriores,0.00,0.00,
Zacatecas,2021,CFG5,Asuntos Financieros y Hacendarios,333323423.00,316842894.00,
Zacatecas,2021,CFG6,Seguridad Nacional,0.00,0.00,
Zacatecas,2021,CFG7,Asuntos de Orden Público y de Seguridad Interior,75404748.00,51791178.00,
Zacatecas,2021,CFG8,Otros Servicios Generales,0.00,0.00,
Zacatecas,2021,CFDS,Desarrollo Social,170095538.00,193609924.00,
Zacatecas,2021,CFDS1,Protección Ambiental,47088070.00,52075917.00,
Zacatecas,2021,CFDS2,Vivienda y Servicios a la Comunidad,107885517.00,121834155.00,
Zacatecas,2021,CFDS3,Salud,666769.00,1734562.00,
Zacatecas,2021,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",1364402.00,2161558.00,
Zacatecas,2021,CFDS5,Educación,2051014.00,2310948.00,
Zacatecas,2021,CFDS6,Protección Social,10404276.00,10662235.00,
Zacatecas,2021,CFDS7,Otros Asuntos Sociales,635490.00,2830549.00,
Zacatecas,2021,CFDE,Desarrollo Económico,2595781.00,1471967.00,
Zacatecas,2021,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",661443.00,60000.00,
Zacatecas,2021,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",757338.00,334779.00,
Zacatecas,2021,CFDE3,Combustibles y Energía,0.00,0.00,
Zacatecas,2021,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,
Zacatecas,2021,CFDE5,Transporte,0.00,0.00,
Zacatecas,2021,CFDE6,Comunicaciones,0.00,0.00,
Zacatecas,2021,CFDE7,Turismo,1177000.00,1077188.00,
Zacatecas,2021,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,
Zacatecas,2021,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,
Zacatecas,2021,CFOA,Otras no Clasificadas en Funciones Anteriores,23566968.00,20376453.00,
Zacatecas,2021,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,23566968.00,20376453.00,
Zacatecas,2021,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,
Zacatecas,2021,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Zacatecas,2021,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,
Zacatecas,2021,CFTOTAL,Total del gasto,613420314.00,592694921.00,
Zapopan,2021,CFG,Gobierno,4806289630.48,5317596775.49,
Zapopan,2021,CFG1,Legislación,24123828.24,24842621.94,
Zapopan,2021,CFG2,Justicia,168766847.69,331538043.95,
Zapopan,2021,CFG3,Coordinación de la Política de Gobierno,2081909196.80,1744460317.70,
Zapopan,2021,CFG4,Relaciones Exteriores,0.00,0.00,
Zapopan,2021,CFG5,Asuntos Financieros y Hacendarios,1336873066.12,1728391235.97,
Zapopan,2021,CFG6,Seguridad Nacional,0.00,0.00,
Zapopan,2021,CFG7,Asuntos de Orden Público y de Seguridad Interior,905203224.78,1189279565.04,
Zapopan,2021,CFG8,Otros Servicios Generales,289413466.85,299084990.89,
Zapopan,2021,CFDS,Desarrollo Social,2630579738.52,3006608626.91,
Zapopan,2021,CFDS1,Protección Ambiental,722446338.94,768693838.01,
Zapopan,2021,CFDS2,Vivienda y Servicios a la Comunidad,1369078464.56,1732813886.93,
Zapopan,2021,CFDS3,Salud,0.00,0.00,
Zapopan,2021,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",129127757.89,135971719.56,
Zapopan,2021,CFDS5,Educación,146186020.00,132485672.49,
Zapopan,2021,CFDS6,Protección Social,180200855.33,134634532.18,
Zapopan,2021,CFDS7,Otros Asuntos Sociales,83540301.80,102008977.74,
Zapopan,2021,CFDE,Desarrollo Económico,24578000.00,79333535.43,
Zapopan,2021,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",24578000.00,79333535.43,
Zapopan,2021,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0.00,0.00,
Zapopan,2021,CFDE3,Combustibles y Energía,0.00,0.00,
Zapopan,2021,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,
Zapopan,2021,CFDE5,Transporte,0.00,0.00,
Zapopan,2021,CFDE6,Comunicaciones,0.00,0.00,
Zapopan,2021,CFDE7,Turismo,0.00,0.00,
Zapopan,2021,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,
Zapopan,2021,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,
Zapopan,2021,CFOA,Otras no Clasificadas en Funciones Anteriores,0.00,326486.40,
Zapopan,2021,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,0.00,326486.40,
Zapopan,2021,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,
Zapopan,2021,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Zapopan,2021,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,
Zapopan,2021,CFTOTAL,Total del gasto,7461447369.00,8403865424.23,
Acapulco de Juarez,2022,CFG,Gobierno,1651745886.51,1731694976.13,
Acapulco de Juarez,2022,CFG1,Legislación,0.00,0.00,
Acapulco de Juarez,2022,CFG2,Justicia,0.00,0.00,
Acapulco de Juarez,2022,CFG3,Coordinación de la Política de Gobierno,459777410.04,522877086.49,
Acapulco de Juarez,2022,CFG4,Relaciones Exteriores,0.00,0.00,
Acapulco de Juarez,2022,CFG5,Asuntos Financieros y Hacendarios,590481083.60,601446844.95,
Acapulco de Juarez,2022,CFG6,Seguridad Nacional,0.00,0.00,
Acapulco de Juarez,2022,CFG7,Asuntos de Orden Público y de Seguridad Interior,551715333.82,561551644.36,
Acapulco de Juarez,2022,CFG8,Otros Servicios Generales,49772059.05,45819400.33,
Acapulco de Juarez,2022,CFDS,Desarrollo Social,1798285973.04,2078672620.58,
Acapulco de Juarez,2022,CFDS1,Protección Ambiental,701372406.04,951321079.07,
Acapulco de Juarez,2022,CFDS2,Vivienda y Servicios a la Comunidad,680787356.01,636679379.56,
Acapulco de Juarez,2022,CFDS3,Salud,99036565.02,97171097.49,
Acapulco de Juarez,2022,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",84948548.91,85461546.87,
Acapulco de Juarez,2022,CFDS5,Educación,61153902.22,107119984.92,
Acapulco de Juarez,2022,CFDS6,Protección Social,170987194.84,200919532.67,
Acapulco de Juarez,2022,CFDS7,Otros Asuntos Sociales,0.00,0.00,
Acapulco de Juarez,2022,CFDE,Desarrollo Económico,145730347.34,106634184.68,
Acapulco de Juarez,2022,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",28776489.07,32965243.26,
Acapulco de Juarez,2022,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",42970517.72,37726900.64,
Acapulco de Juarez,2022,CFDE3,Combustibles y Energía,0.00,0.00,
Acapulco de Juarez,2022,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,
Acapulco de Juarez,2022,CFDE5,Transporte,0.00,0.00,
Acapulco de Juarez,2022,CFDE6,Comunicaciones,0.00,0.00,
Acapulco de Juarez,2022,CFDE7,Turismo,73983340.55,35942040.78,
Acapulco de Juarez,2022,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,
Acapulco de Juarez,2022,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,
Acapulco de Juarez,2022,CFOA,Otras no Clasificadas en Funciones Anteriores,275544913.01,453529167.50,
Acapulco de Juarez,2022,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,0.00,0.00,
Acapulco de Juarez,2022,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,
Acapulco de Juarez,2022,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Acapulco de Juarez,2022,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,275544913.01,453529167.50,
Acapulco de Juarez,2022,CFTOTAL,Total del gasto,3871307119.90,4370530948.89,
Aguascalientes,2022,CFG,Gobierno,1874917201.00,1828861110.00,
Aguascalientes,2022,CFG1,Legislación,89093357.00,87405752.00,
Aguascalientes,2022,CFG2,Justicia,40164572.00,40165342.00,
Aguascalientes,2022,CFG3,Coordinación de la Política de Gobierno,119727136.00,110231525.00,
Aguascalientes,2022,CFG4,Relaciones Exteriores,0.00,0.00,
Aguascalientes,2022,CFG5,Asuntos Financieros y Hacendarios,103862468.00,90385265.00,
Aguascalientes,2022,CFG6,Seguridad Nacional,0.00,0.00,
Aguascalientes,2022,CFG7,Asuntos de Orden Público y de Seguridad Interior,926723105.00,966664222.00,
Aguascalientes,2022,CFG8,Otros Servicios Generales,595346563.00,534009004.00,
Aguascalientes,2022,CFDS,Desarrollo Social,1868453615.00,1925757073.00,
Aguascalientes,2022,CFDS1,Protección Ambiental,223281928.00,90094097.00,
Aguascalientes,2022,CFDS2,Vivienda y Servicios a la Comunidad,1391798554.00,1560936395.00,
Aguascalientes,2022,CFDS3,Salud,0.00,0.00,
Aguascalientes,2022,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",43762594.00,41283401.00,
Aguascalientes,2022,CFDS5,Educación,10261827.00,9753235.00,
Aguascalientes,2022,CFDS6,Protección Social,192665458.00,216500761.00,
Aguascalientes,2022,CFDS7,Otros Asuntos Sociales,6683254.00,7189184.00,
Aguascalientes,2022,CFDE,Desarrollo Económico,67345320.00,67808271.00,
Aguascalientes,2022,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",67345320.00,67808271.00,
Aguascalientes,2022,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0.00,0.00,
Aguascalientes,2022,CFDE3,Combustibles y Energía,0.00,0.00,
Aguascalientes,2022,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,
Aguascalientes,2022,CFDE5,Transporte,0.00,0.00,
Aguascalientes,2022,CFDE6,Comunicaciones,0.00,0.00,
Aguascalientes,2022,CFDE7,Turismo,0.00,0.00,
Aguascalientes,2022,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,
Aguascalientes,2022,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,
Aguascalientes,2022,CFOA,Otras no Clasificadas en Funciones Anteriores,369223364.00,290666241.00,
Aguascalientes,2022,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,46558876.00,11772643.00,
Aguascalientes,2022,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",221216000.00,278893598.00,
Aguascalientes,2022,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Aguascalientes,2022,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,101448488.00,0.00,
Aguascalientes,2022,CFTOTAL,Total del gasto,4179939500.00,4113092695.00,
Apodaca,2022,CFG,Gobierno,888015508.00,1019813459.95,
Apodaca,2022,CFG1,Legislación,12871046.00,14335557.80,
Apodaca,2022,CFG2,Justicia,7359830.00,11717473.84,
Apodaca,2022,CFG3,Coordinación de la Política de Gobierno,102073819.00,162392047.28,
Apodaca,2022,CFG4,Relaciones Exteriores,0.00,0.00,
Apodaca,2022,CFG5,Asuntos Financieros y Hacendarios,127338686.00,135000072.75,
Apodaca,2022,CFG6,Seguridad Nacional,0.00,0.00,
Apodaca,2022,CFG7,Asuntos de Orden Público y de Seguridad Interior,529014419.00,575687135.97,
Apodaca,2022,CFG8,Otros Servicios Generales,109357708.00,120681172.31,
Apodaca,2022,CFDS,Desarrollo Social,1307090754.46,1665813959.06,
Apodaca,2022,CFDS1,Protección Ambiental,7696682.00,7911297.24,
Apodaca,2022,CFDS2,Vivienda y Servicios a la Comunidad,909186358.46,1086382129.69,
Apodaca,2022,CFDS3,Salud,6184238.00,25657151.90,
Apodaca,2022,CFDS4,"Recreación, Cultura y Otras Manifestaciones Sociales",102669663.00,128498034.72,
Apodaca,2022,CFDS5,Educación,71612118.00,189408177.30,
Apodaca,2022,CFDS6,Protección Social,118059502.00,125194170.95,
Apodaca,2022,CFDS7,Otros Asuntos Sociales,91682193.00,102762997.26,
Apodaca,2022,CFDE,Desarrollo Económico,6788977.00,9184915.13,
Apodaca,2022,CFDE1,"Asuntos Económicos, Comerciales y Laborales en General",5430578.00,7601047.14,
Apodaca,2022,CFDE2,"Agropecuaria, Silvicultura, Pesca y Caza",0.00,0.00,
Apodaca,2022,CFDE3,Combustibles y Energía,0.00,0.00,
Apodaca,2022,CFDE4,"Minería, Manufacturas y Construcción",0.00,0.00,
Apodaca,2022,CFDE5,Transporte,1358399.00,1583867.99,
Apodaca,2022,CFDE6,Comunicaciones,0.00,0.00,
Apodaca,2022,CFDE7,Turismo,0.00,0.00,
Apodaca,2022,CFDE8,"Ciencia, Tecnología e Innovación",0.00,0.00,
Apodaca,2022,CFDE9,Otras Industrias y Otros Asuntos Económicos,0.00,0.00,
Apodaca,2022,CFOA,Otras no Clasificadas en Funciones Anteriores,39339050.00,42341960.06,
Apodaca,2022,CFOA1,Transacciones de la Deuda Publica / Costo Financiero de la Deuda,39339050.00,42341960.06,
Apodaca,2022,CFOA2,"Transferencias, Participaciones y Aportaciones entre Diferentes Niveles y Ordenes de Gobierno",0.00,0.00,
Apodaca,2022,CFOA3,Saneamiento del Sistema Financiero,0.00,0.00,
Apodaca,2022,CFOA4,Adeudos de Ejercicios Fiscales Anteriores,0.00,0.00,
Apodaca,2022,CFTOTAL,Total del gasto,2241234289.46,2737154294.20,
Atizapan de Zaragoza,2022,CFG,Gobierno,1509618906.37,1462851802.73,
Atizapan de Zaragoza,2022,CFG1,Legislación,0.00,0.00,
Atizapan de Zaragoza,2022,CFG2,Justicia,6767244.00,6801485.49,
Atizapan de Zaragoza,2022,CFG3,Coordinación de la Política de Gobierno,193677911.22,181717639.91,
