Municipio,Año,Código,Activo,Concepto,Aprobado,Devengado,Observaciones
Puebla,2019,CA17,x,SECRETARÍA DE MOVILIDAD,75893198,45231907.99,x
Puebla,2019,CA18,x,SECRETARÍA PARA LA IGUALDAD SUSTANTIVA DE GÉNERO,0,8391838.36,x
Puebla,2019,CA19,x,SISTEMA DIF MUNICIPAL,129932392,134266750.2,x
Puebla,2019,CA20,x,ORGANISMO OPERADOR DEL SERVICIO DE LIMPIA,368791454,372219815.7,x
Puebla,2019,CA21,x,INSTITUTO MUNICIPAL DE ARTE Y CULTURA DE PUEBLA,37511303,49341303,x
Puebla,2019,CA22,x,INSTITUTO MUNICIPAL DE PLANEACIÓN,24739834,24835079.07,x
Puebla,2019,CA23,x,INSTITUTO MUNICIPAL DEL DEPORTE DE PUEBLA,24794653,29556508.59,x
Puebla,2019,CA24,x,INSTITUTO DE LA JUVENTUD DEL MUNICIPIO DE PUEBLA,9555400,10430858.88,x
Puebla,2019,CA25,x,INDUSTRIAL DE ABASTOS PUEBLA,9000000,31217066.68,x
Puebla,2019,CATOT,x,Total del gasto,5048132400,4696970888,x
Puebla,2018,CA1,x,CABILDO MUNICIPAL,73558850.17,72693318.68,x
Puebla,2018,CA2,x,PRESIDENCIA MUNICIPAL,41298560.25,36558468.75,x
Puebla,2018,CA3,x,SINDICATURA MUNICIPAL,44196642.07,53937339.81,x
Puebla,2018,CA4,x,SECRETARÍA DEL H. AYUNTAMIENTO,51954840.9,57948837.61,x
Puebla,2018,CA5,x,TESORERÍA MUNICIPAL,891421626,748983739,x
Puebla,2018,CA6,x,CONTRALORÍA MUNICIPAL,42576086.67,47106956.84,x
Puebla,2018,CA7,x,SECRETARÍA DE GOBERNACIÓN,174449420.6,169902773.8,x
Puebla,2018,CA8,x,SECRETARÍA DE DESARROLLO SOCIAL,231048634.4,207825057.1,x
Puebla,2018,CA9,x,SECRETARÍA DE INFRAESTRUCTURA Y SERVICIOS PÚBLICOS,888323031,1723779448,x
Puebla,2018,CA10,x,SECRETARÍA DE DESARROLLO URBANO Y SUSTENTABILIDAD,112957840.2,223914883.1,x
Puebla,2018,CA11,x,SECRETARÍA DE DESARROLLO ECONÓMICO,34703887.79,39470775.55,x
Puebla,2018,CA12,x,SECRETARÍA DE ADMINISTRACIÓN,788545727.2,728163670.1,x
Puebla,2018,CA13,x,SECRETARÍA DE SEGURIDAD PÚBLICA Y TRANSITO MUNICIPAL,640289108,850256387.9,x
Puebla,2018,CA14,x,COORDINACIÓN GENERAL DE TRANSPARENCIA,7728728.38,6916377.11,x
Puebla,2018,CA15,x,SECRETARÍA DE TURISMO,17824331.16,18135698.35,x
Puebla,2018,CA16,x,COORDINACIÓN GENERAL DE COMUNICACIÓN SOCIAL,57791427.87,87637375.01,x
Puebla,2018,CA17,x,SECRETARÍA DE MOVILIDAD,106575455.7,34919284.73,x
Puebla,2018,CA18,x,SISTEMA DIF MUNICIPAL,95559309.12,123862437.5,x
Puebla,2018,CA19,x,ORGANISMO OPERADOR DEL SERVICIO DE LIMPIA,337996442.1,339683059,x
Puebla,2018,CA20,x,INSTITUTO MUNICIPAL DE ARTE Y CULTURA DE PUEBLA,37511303.56,39567359.36,x
Puebla,2018,CA21,x,INSTITUTO MUNICIPAL DE PLANEACIÓN,24739835,24759495.56,x
Puebla,2018,CA22,x,INSTITUTO MUNICIPAL DEL DEPORTE DE PUEBLA,24794653.57,25894653.57,x
Puebla,2018,CA23,x,INSTITUTO DE LA JUVENTUD DEL MUNICIPIO DE PUEBLA,9555400.17,9555400.17,x
Puebla,2018,CA24,x,INDUSTRIAL DE ABASTOS PUEBLA,9000000,13111604.27,x
Puebla,2018,CATOT,x,Total del gasto,4744401142,5684584401,x
Queretaro,2021,CA1,x,Cabildo,35076318,35689238.43,x
Queretaro,2021,CA2,x,Órgano Interno De Control,23440225,25025423.32,x
Queretaro,2021,CA3,x,Jefatura De La Oficina De La Presidencia Municipal,131850888,126140300,x
Queretaro,2021,CA4,x,Coordinación De Asesores Y Vinculación Interinstitucional,0,586742.33,x
Queretaro,2021,CA5,x,Coordinación General De Comunicación Social Municipal,34261355,88304889.75,x
Queretaro,2021,CA6,x,Secretaría Del Ayuntamiento,46705420,52347752.36,x
Queretaro,2021,CA7,x,Secretaría General De Gobierno Municipal,150902945,165035622.9,x
Queretaro,2021,CA8,x,Secretaría De Finanzas,104862909,261666965.9,x
Queretaro,2021,CA9,x,Secretaría De Servicios Públicos Municipales,865860615,1247351531,x
Queretaro,2021,CA10,x,Secretaría De Desarrollo Sostenible,72502629,77081695.14,x
Queretaro,2021,CA11,x,Secretaría De Desarrollo Humano Y Social,277043745,352594665.2,x
Queretaro,2021,CA12,x,Secretaría De Seguridad Pública Municipal,837769307,903853532.6,x
Queretaro,2021,CA13,x,Secretaria De Obras Publicas Municipales,989407586,1836682712,x
Queretaro,2021,CA14,x,Secretaría De Administración,503644016,379119743.3,x
Queretaro,2021,CA15,x,Sistema Municipal Para El Desarrollo Integral De La Familia,242950677,326137581.2,x
Queretaro,2021,CA16,x,Instituto Municipal De Planeación,10515433,16306778.39,x
Queretaro,2021,CA17,x,Fideicomiso Queretano Para La Conservacion Del Medio Ambiente,7224111,7521423.04,x
Queretaro,2021,CA18,x,Secretaría De La Mujer,3557897,18072182.18,x
Queretaro,2021,CA19,x,Consejería Jurídica,6250060,8492325.44,x
Queretaro,2021,CA20,x,Coordinación De Delegaciones,126489088,164998747.8,x
Queretaro,2021,CA21,x,Secretaría De Movilidad,204609333,228448117.8,x
Queretaro,2021,CA22,x,Secretaría De Turismo,32918779,33945319.42,x
Queretaro,2021,CA23,x,Parque Bicentenario,2850000,4563032,x
Queretaro,2021,CA24,x,Secretaría De Cultura,77161972,73139207.78,x
Queretaro,2021,CA25,x,Coordinación De Gabinete,20144692,22413125.08,x
Queretaro,2021,CATOT,x,Total del gasto,4808000000,6455518654,x
Queretaro,2020,CA1,x,H. Ayuntamiento,35076318,34413460.15,x
Queretaro,2020,CA2,x,Órgano Interno De Control,23440227,25466073.58,x
Queretaro,2020,CA3,x,Secretaría Particular,49424077,19383451.39,x
Queretaro,2020,CA4,x,Coordinación de la oficina de la Presidencia Municipal,0,6070189.59,x
Queretaro,2020,CA5,x,Coordinación de agenda,0,1338904.85,x
Queretaro,2020,CA6,x,Coordinación de giras,0,8872250.34,x
Queretaro,2020,CA7,x,Coordinación de relaciones públicas y vinculación interinstitucional,0,11973786.63,x
Queretaro,2020,CA8,x,Coordinación General de Comunicación Social Municipal,34261354,64593072.83,x
Queretaro,2020,CA9,x,Secretaría del Ayuntamiento,46705420,52772605.85,x
Queretaro,2020,CA10,x,Secretaría General de Gobierno Municipal,143702944,156045572.3,x
Queretaro,2020,CA11,x,Secretaría de Finanzas,254862908,237002971.4,x
Queretaro,2020,CA12,x,Secretaría de Servicios Públicos Municipales,826783808,1183611063,x
Queretaro,2020,CA13,x,Secretaría de Desarrollo Sostenible,70342629,90065961.33,x
Queretaro,2020,CA14,x,Secretaría de Desarrollo Humano y Social,263502792,346398629.8,x
Queretaro,2020,CA15,x,Secretaría de Seguridad Pública Municipal,847549504,1007910339,x
Queretaro,2020,CA16,x,Secretaria de Obras Publicas Municipales,1590769856,2503710534,x
Queretaro,2020,CA17,x,Secretaría de Administración,405765233,353460908,x
Queretaro,2020,CA18,x,Sistema Municipal para el Desarrollo Integral de la Familia,242950677,249631097.2,x
Queretaro,2020,CA19,x,Instituto Municipal de Planeación,10515433,11351831.91,x
Queretaro,2020,CA20,x,Fideicomiso Queretano Para La Conservacion Del Medio Ambiente,7224111,7087134.16,x
Queretaro,2020,CA21,x,Coordinación de Delegados e Institutos Desconcentrados,143287943,182887766.3,x
Queretaro,2020,CA22,x,Secretaría de Movilidad,269585929,290490665.3,x
Queretaro,2020,CA23,x,Secretaría de Turismo,51418779,17466609.81,x
Queretaro,2020,CA24,x,Secretaría Adjunta,6250061,6846115.45,x
Queretaro,2020,CA25,x,Secretaría de Gestión Ciudadana,80926813,72206350.85,x
Queretaro,2020,CA26,x,Parque Bicentenario,2850000,3200000,x
Queretaro,2020,CA27,x,Secretaría de Cultura,73291971,49486665.39,x
Queretaro,2020,CA28,x,Coordinación de Gabinete,19844683,27866285.1,x
Queretaro,2020,CATOT,x,Total del gasto,5500333470,7021610296,x
Queretaro,2019,CA1,x,H. Ayuntamiento,33445403,36453895,x
Queretaro,2019,CA2,x,Órgano Interno de Control,23210123,24986971,x
Queretaro,2019,CA3,x,Secretaría Particular,40691671,78160862,x
Queretaro,2019,CA4,x,Coordinación General de Comunicación Social Municipal,30895670,87443171,x
Queretaro,2019,CA5,x,Secretaría del Ayuntamiento,47907801,58319287,x
Queretaro,2019,CA6,x,Secretaría General de Gobierno Municipal,119881918,168932083,x
Queretaro,2019,CA7,x,Secretaría de Finanzas,254234680,235204851,x
Queretaro,2019,CA8,x,Secretaría de Servicios Públicos Municipales,781620544,1107814022,x
Queretaro,2019,CA9,x,Secretaría de Desarrollo Sostenible,73049032,97122337,x
Queretaro,2019,CA10,x,Secretaría de Desarrollo Humano y Social,233279476,303783244,x
Queretaro,2019,CA11,x,Secretaría de Seguridad Pública Municipal,741363901,918439751,x
Queretaro,2019,CA12,x,SecretarIa de Obras PUblicas Municipales,1867929429,969107970,x
Queretaro,2019,CA13,x,Secretaría de Administración,342250771,375541462,x
Queretaro,2019,CA14,x,Sistema Municipal para el Desarrollo Integral de la Familia,179324180,239620139,x
Queretaro,2019,CA15,x,Instituto Municipal de Planeación,9636752,9724303,x
Queretaro,2019,CA16,x,Fideicomiso Queretano para la ConservaciOn del Medio Ambiente,6562468,7534569,x
Queretaro,2019,CA17,x,Coordinación de Delegados e Institutos Desconcentrados,117382483,177434185,x
Queretaro,2019,CA18,x,Secretaría de Movilidad,52641333,218764009,x
Queretaro,2019,CA19,x,Secretaría de Turismo,11413509,79785078,x
Queretaro,2019,CA20,x,Secretaría Adjunta,0,3661830,x
Queretaro,2019,CA21,x,Secretaría de Gestión Ciudadana,122351939,69212163,x
Queretaro,2019,CA22,x,Parque Bicentenario,2850000,5589500,x
Queretaro,2019,CA23,x,Secretaría de Cultura,59484459,75304341,x
Queretaro,2019,CA24,x,Coordinación de Gabinete,12689032,19066511,x
Queretaro,2019,CATOT,x,Total del gasto,5164096574,5367006534,x
Queretaro,2018,CA1,x,H. Ayuntamiento,33911134,37814000,x
Queretaro,2018,CA2,x,Tribunal Municipal de Responsabilidades Administrativas,9370250,9281011,x
Queretaro,2018,CA3,x,Auditoría Municipal de Fiscalización del Municipio de Querétaro,27786209,40900468,x
Queretaro,2018,CA4,x,Secretaría Particular,55448715,76178288,x
Queretaro,2018,CA5,x,Coordinación General de Comunicación Social Municipal,44557368,75925275,x
Queretaro,2018,CA6,x,Secretaría del Ayuntamiento,62784328,93133475,x
Queretaro,2018,CA7,x,Secretaría General de Gobierno Municipal,159070628,169404597,x
Queretaro,2018,CA8,x,Secretaría de Finanzas,215195589,270744995,x
Queretaro,2018,CA9,x,Secretaría de Servicios Públicos Municipales,727528708,1514382627,x
Queretaro,2018,CA10,x,Secretaría de Desarrollo Sostenible,80925245,85778660,x
Queretaro,2018,CA11,x,Secretaría de Desarrollo Humano y Social,172570006,198103594,x
Queretaro,2018,CA12,x,Secretaría de Seguridad Pública Municipal,667667942,984500158,x
Queretaro,2018,CA13,x,Secretaria De Obras Publicas Municipales,677876345,1739275229,x
Queretaro,2018,CA14,x,Secretaría de Administración,325875582,386609819,x
Queretaro,2018,CA15,x,Sistema Municipal para el Desarrollo Integral de la Familia,178201783,207078787,x
Queretaro,2018,CA16,x,Instituto Municipal de Planeación,10073319,13551963,x
Queretaro,2018,CA17,x,Fideicomiso Queretano para la ConservaciOn del Medio Ambiente,7575094,9030201,x
Queretaro,2018,CA18,x,Coordinación de Delegados e Institutos Desconcentrados,450177867,242958078,x
Queretaro,2018,CA19,x,Secretaría de Movilidad,166690703,241567586,x
Queretaro,2018,CA20,x,Secretaría de Turismo,27313845,46554042,x
Queretaro,2018,CA21,x,Secretaría de Gestión Ciudadana,28409064,54096824,x
Queretaro,2018,CA22,x,Parque Bicentenario,2850000,8519211,x
Queretaro,2018,CA23,x,Secretaría de Cultura,49551540,85937258,x
Queretaro,2018,CA24,x,Coordinación de Gabinete,14775990,50072262,x
Queretaro,2018,CATOT,x,Total del gasto,4196187254,6641398408,x
Reynosa,2021,CA1,x,H. Cabildo Funcionarios,15331284,14150905,x
Reynosa,2021,CA2,x,H. Cabildo Administrativos,3165957,3169181,x
Reynosa,2021,CA3,x,Secretaría Particular,7131947,22332677,x
Reynosa,2021,CA4,x,Coordinación de Relaciones Publicas,24744314,15050360,x
Reynosa,2021,CA5,x,Coordinación de Giras y Eventos,5857503,8876598,x
Reynosa,2021,CA6,x,Coordinación de Comunicación Social,54473992,51652812,x
Reynosa,2021,CA7,x,Coordinación de Imagen Municipal,6573940,4492648,x
Reynosa,2021,CA8,x,Secretaria del Ayuntamiento,28258485,16047607,x
Reynosa,2021,CA9,x,Dirección Juridica,3702864,4183590,x
Reynosa,2021,CA10,x,Dirección de Patrimonio Municipal,10387460,4902507,x
Reynosa,2021,CA11,x,Dirección de Archivo Municipal,1421942,3001221,x
Reynosa,2021,CA12,x,Dirección de Enlace con la S.R.E.,4003413,6629271,x
Reynosa,2021,CA13,x,Dirección de Gobierno,2061345,1834886,x
Reynosa,2021,CA14,x,Dirección de Tenencia de la Tierra,1079608,887451,x
Reynosa,2021,CA15,x,Secretaria de Finanzas y Tesorería,334348620,293515884,x
Reynosa,2021,CA16,x,Dirección de Ingresos,6774034,12449095,x
Reynosa,2021,CA17,x,Dirección de Egresos,1421443,3591105,x
Reynosa,2021,CA18,x,Dirección de Contabilidad y Presupuestos,2444976,3902112,x
Reynosa,2021,CA19,x,Dirección de Predial y Catastro,6677629,8947739,x
Reynosa,2021,CA20,x,Dirección de Inspección y Vigilancia,3006464,3765243,x
Reynosa,2021,CA21,x,Dirección de Sanidad y Alcoholes,1500505,2479450,x
Reynosa,2021,CA22,x,Contraloria Municipal,2199654,5735229,x
Reynosa,2021,CA23,x,Dirección de Responsabilidad y Normatividad,1350491,1094266,x
Reynosa,2021,CA24,x,Dirección de Auditoría,5192089,6299110,x
Reynosa,2021,CA25,x,Dirección de Contraloría Social,769943,891406,x
Reynosa,2021,CA26,x,Dirección de Asuntos Internos,1125612,1036431,x
Reynosa,2021,CA27,x,"Secretaria de Obras Públicas, Desarrollo Urbano y Medio Ambiente",456383860,565658950,x
Reynosa,2021,CA28,x,SubSecretaria de Obras Públicas y Construcción,746859,1171354,x
Reynosa,2021,CA29,x,Dirección de Costos y Presupuestos,326669,402762,x
Reynosa,2021,CA30,x,Dirección de Licitaciones y Control de Obra,426669,434521,x
Reynosa,2021,CA31,x,Dirección de Obra Pública,7526175,7384895,x
Reynosa,2021,CA32,x,Dirección de Supervisión y Control de Obras,1536303,2573014,x
Reynosa,2021,CA33,x,SubSecretaría de Desarrollo Urbano y Medio Ambiente,942523,1459694,x
Reynosa,2021,CA34,x,Dirección de Desarrollo Urbano,2549698,3196744,x
Reynosa,2021,CA35,x,Dirección de Inspección y Vigilancia,240477,254105,x
Reynosa,2021,CA36,x,Dirección de Proyectos,1543227,2101593,x
Reynosa,2021,CA37,x,Dirección de Medio Ambiente,6155090,5490720,x
Reynosa,2021,CA38,x,Dirección de Movilidad y Transporte,1526532,1514294,x
Reynosa,2021,CA39,x,Secretaria de Seguridad Pública,5773213,26270258,x
Reynosa,2021,CA40,x,Dirección de Transito y Vialidad,10306669,11709393,x
Reynosa,2021,CA41,x,Dirección Juridica,336628,450774,x
Reynosa,2021,CA42,x,Dirección de Academia de Policia,417288,357734,x
Reynosa,2021,CA43,x,Dirección de Enlace Social,449097,348103,x
Reynosa,2021,CA44,x,Secretaria de Desarrollo Social,49444514,51940385,x
Reynosa,2021,CA45,x,Dirección de Desarrollo Social,7375724,1203930,x
Reynosa,2021,CA46,x,Dirección de Enlace Social,17842185,30112048,x
Reynosa,2021,CA47,x,Dirección de Desarrollo Rural,1297423,1501207,x
Reynosa,2021,CA48,x,Dirección de Educación,2448651,95351829,x
Reynosa,2021,CA49,x,Dirección de Atención a la Juventud,316121,601721,x
Reynosa,2021,CA50,x,Dirección de Salud y Grupos Vulnerables,4103230,2671097,x
Reynosa,2021,CA51,x,Secretaria de Participacion Ciudadana,1321677,586351,x
Reynosa,2021,CA52,x,Dirección de Atención Ciudadana,622042,546333,x
Reynosa,2021,CA53,x,Dirección de Gestión Ciudadana,809316,680030,x
Reynosa,2021,CA54,x,Dirección de Audiencias Publicas,2535157,4846043,x
Reynosa,2021,CA55,x,Dirección de Enlace Ciudadano,306852,222135,x
Reynosa,2021,CA56,x,Procuraduria Social de la Defensa Ciudadana,793510,899933,x
Reynosa,2021,CA57,x,Secretaria de Servicios Administrativos,258058525,168187545,x
Reynosa,2021,CA58,x,Dirección de Recursos Humanos,6134325,5721160,x
Reynosa,2021,CA59,x,Dirección de Servicios Generales,37827190,59140888,x
Reynosa,2021,CA60,x,Dirección de Adquisiciones,3471565,4388067,x
Reynosa,2021,CA61,x,Dirección de Sistemas,15293316,17168518,x
Reynosa,2021,CA62,x,Secretaría de Desarrollo Economico y del Empleo,2035051,6293792,x
Reynosa,2021,CA63,x,Dirección de Desarrollo Industrial,326669,204147,x
Reynosa,2021,CA64,x,Dirección del Empleo y Productividad,326669,332364,x
Reynosa,2021,CA65,x,Dirección de Desarrollo Agropecuario,720902,400257,x
Reynosa,2021,CA66,x,Coordinación de Turismo,1844347,1836180,x
Reynosa,2021,CA67,x,Dirección de Capacitación y Cultura Turistica,189608,209600,x
Reynosa,2021,CA68,x,Secretaria Técnica,3224462,2646370,x
Reynosa,2021,CA69,x,Dirección de Proyectos,326669,303683,x
Reynosa,2021,CA70,x,Dirección de Enlace Interinstitucional,326669,353209,x
Reynosa,2021,CA71,x,Dirección de Evaluación y Seguimiento,354113,240266,x
Reynosa,2021,CA72,x,Dirección de Planeación y Estadistica,225405,449839,x
Reynosa,2021,CA73,x,Coordinación de Servicios Publicos Primarios,488278208,560660132,x
Reynosa,2021,CA74,x,Dirección Operativa,19525914,21143949,x
Reynosa,2021,CA75,x,Dirección de Maquinaria,11584563,13168195,x
Reynosa,2021,CA76,x,Dirección de Limpieza Pública,43640972,61152808,x
Reynosa,2021,CA77,x,Dirección Operativa y Semaforizacíón,5493465,14348230,x
Reynosa,2021,CA78,x,Coordinación General de Fondos Municipales,1042632,1981576,x
Reynosa,2021,CA79,x,Dirección de Programas,2802056,2342716,x
Reynosa,2021,CA80,x,Dirección de Técnica Administrativa,480746,506025,x
Reynosa,2021,CA81,x,Comité de Planeación para el Desarrollo Municiapl,2075776,1877790,x
Reynosa,2021,CA82,x,Coordinación de Protección Civil y Bomberos,5073257,19126291,x
Reynosa,2021,CA83,x,Dirección de Protección Civil,3037156,3653112,x
Reynosa,2021,CA84,x,Dirección de Fomento de Participación Ciudadana y Cultura de Protección Civ,579614,457240,x
Reynosa,2021,CA85,x,Dirección de Administración de Emergencias,6053253,6238105,x
Reynosa,2021,CA86,x,Instituto Municipal del Deporte,8138691,20499551,x
Reynosa,2021,CA87,x,Instituto Municipal de Transparencia,2170247,1765633,x
Reynosa,2021,CA88,x,Instituto Municipal de Planeación,2015334,2145695,x
Reynosa,2021,CA89,x,Instituto de la Mujer,2557116,3977375,x
Reynosa,2021,CATOT,x,Total del gasto,2056643378,2325781042,x
Reynosa,2020,CA1,x,Cabildo,17931986,18048038,x
Reynosa,2020,CA2,x,Secretaría Particular,4585748,13003616,x
Reynosa,2020,CA3,x,Coordinación de Logistica,7052346,9543484,x
Reynosa,2020,CA4,x,Coordinación de Comunicación Social,59037368,59228409,x
Reynosa,2020,CA5,x,Coordinación de Gestión Social,0,549788,x
Reynosa,2020,CA6,x,Coordinación de Relaciones Publicas,47663401,9124423,x
Reynosa,2020,CA7,x,SecretarIa del Ayuntamiento,13487884,12529105,x
Reynosa,2020,CA8,x,Dirección JurIdica,2495142,4107168,x
Reynosa,2020,CA9,x,Dirección de Gobierno,1809887,2122644,x
Reynosa,2020,CA10,x,Dirección de Patrimonio Municipal,1778511,2301580,x
Reynosa,2020,CA11,x,Dirección de Enlace con la S.R.E.,3687414,5520548,x
Reynosa,2020,CA12,x,Dirección de Archivo General del Municipio,1282871,1647746,x
Reynosa,2020,CA13,x,Dirección de Tenencia de la Tierra,946757,1199996,x
Reynosa,2020,CA14,x,Dirección de Protección Civil y Bomberos,13458428,22299622,x
Reynosa,2020,CA15,x,Secretaria de Finanzas y Tesorería,207120843,238139618,x
Reynosa,2020,CA16,x,Dirección de Sanidad y Alcoholes,1276366,2174584,x
Reynosa,2020,CA17,x,Dirección de Inspección y Vigilancia,2770631,3915335,x
Reynosa,2020,CA18,x,Dirección de Predial y Catastro,6596517,8972327,x
Reynosa,2020,CA19,x,"Direccion de Contabilidad, Presupuesto y Cuenta Pública",2051010,3402943,x
Reynosa,2020,CA20,x,Dirección de Ingresos,5569135,12323814,x
Reynosa,2020,CA21,x,Dirección de Egresos,1242814,1789478,x
Reynosa,2020,CA22,x,Contraloría,2562105,5207650,x
Reynosa,2020,CA23,x,Dirección de Auditoría,0,5955256,x
Reynosa,2020,CA24,x,Dirección Normativa y de Resoluciones,1227438,1405282,x
Reynosa,2020,CA25,x,Dirección de Investigación,1034233,1132419,x
Reynosa,2020,CA26,x,Dirección de Substanciación,0,112894,x
Reynosa,2020,CA27,x,Dirección de Contraloria Social,616244,831583,x
Reynosa,2020,CA28,x,Secretaría de Obras Públicas y Construcción,816395789,773349556,x
Reynosa,2020,CA29,x,Dirección de Obras Públicas y Construcción,7122427,7531182,x
Reynosa,2020,CA30,x,Dirección de Proyectos,1355656,2564280,x
Reynosa,2020,CA31,x,Dirección de Licitaciones y Control de Obra,289768,555006,x
Reynosa,2020,CA32,x,Dirección de Supervisión y Control de Obras,1455217,1730664,x
Reynosa,2020,CA33,x,Secretaría de Desarrollo Urbano Sustentable,6066312,1987654,x
Reynosa,2020,CA34,x,Dirección de Movilidad y Transporte,1340640,1606677,x
Reynosa,2020,CA35,x,Dirección de Desarrollo Urbano Sustentable,2305422,8326947,x
Reynosa,2020,CA36,x,Dirección de Gestión de Medio Ambiente y Cambio Climatico,5579733,3084489,x
Reynosa,2020,CA37,x,Dirección de Protección Animal,100000,1313415,x
Reynosa,2020,CA38,x,"Secretaría de Seguridad Pública, Tránsito y Vialidad",2892096,4397963,x
